method;pollution;param;p
dlla2;jitter;20;0.005061703292112141
cri_tvla_1;jitter;24;1.6780751740861515e-06
cri_tvla_2;jitter;24;3.328527562659955e-12
dlla9;jitter;24;0.4694027736354711
dlla2;jitter;24;0.017134200748589613
cri_tvla_1;jitter;28;0.0007706783254068253
cri_tvla_2;jitter;28;5.754778625427736e-07
dlla9;jitter;28;0.5447522923810332
dlla2;jitter;28;0.6172074987507242
cri_tvla_1;jitter;32;0.0006851561044268819
cri_tvla_2;jitter;32;8.17620338077702e-07
dlla9;jitter;32;0.808076843575004
dlla2;jitter;32;0.05788642707510769
cri_tvla_1;jitter;36;0.00028506209809534575
cri_tvla_2;jitter;36;2.037796973930077e-05
dlla9;jitter;36;0.028915878626108525
dlla2;jitter;36;0.0002053316506989667
cri_tvla_1;jitter;40;0.0024407741460546273
cri_tvla_2;jitter;40;3.6292723011033443e-06
dlla9;jitter;40;0.07906785349300444
dlla2;jitter;40;0.13823904766034767
cri_tvla_1;delay;0.5;1.0476189142574806e-29
cri_tvla_2;delay;0.5;6.625083279083745e-45
dlla9;delay;0.5;1.0211154653948611e-166
dlla2;delay;0.5;1.1095268229976813e-217
cri_tvla_1;jitter;0;0.0
cri_tvla_2;jitter;0;6.082279513672924e-209
dlla9;jitter;0;0.0
dlla2;jitter;0;0.0
cri_tvla_1;jitter;4;2.0303751151722516e-11
cri_tvla_2;jitter;4;5.065107351827682e-21
dlla9;jitter;4;7.95960774578712e-16
dlla2;jitter;4;5.102704665907849e-19
cri_tvla_1;jitter;8;2.4804534675247154e-06
cri_tvla_2;jitter;8;3.8262915351199155e-13
dlla9;jitter;8;0.008424704530623085
dlla2;jitter;8;0.00173941983162886
cri_tvla_1;jitter;12;3.860341345376912e-09
cri_tvla_2;jitter;12;1.5314794455975113e-12
dlla9;jitter;12;0.06876964204930505
dlla2;jitter;12;0.11650925548144464
cri_tvla_1;jitter;16;0.0007632017365211251
cri_tvla_2;jitter;16;1.753305293616161e-08
dlla9;jitter;16;0.03921252760587422
dlla2;jitter;16;0.024544271646930422
cri_tvla_1;jitter;20;1.5838852319703306e-05
cri_tvla_2;jitter;20;4.753044246392517e-10
dlla9;jitter;20;0.004166615281779821
dlla2;jitter;20;0.00802887808770821
cri_tvla_1;jitter;24;2.5597474006663916e-06
cri_tvla_2;jitter;24;3.0659295823197506e-11
dlla9;jitter;24;0.3918984421808196
dlla2;jitter;24;0.10797997713453672
cri_tvla_1;jitter;28;7.228024388615108e-05
cri_tvla_2;jitter;28;3.798494696491692e-06
dlla9;jitter;28;0.04213190609064367
dlla2;jitter;28;0.12550573777758112
cri_tvla_1;jitter;32;0.0003202540525469229
cri_tvla_2;jitter;32;5.589390642878011e-07
dlla9;jitter;32;0.8762006150777192
dlla2;jitter;32;0.010843885197546975
cri_tvla_1;jitter;36;0.0012802680779322943
cri_tvla_2;jitter;36;1.1123331401102749e-05
dlla9;jitter;36;0.38610146995314887
dlla2;jitter;36;0.03447521690907005
cri_tvla_1;jitter;40;0.0003979010863346046
cri_tvla_2;jitter;40;3.710082281280745e-06
dlla9;jitter;40;0.02655819064193207
dlla2;jitter;40;0.6425337402254391
cri_tvla_1;delay;0.5;5.369515736325959e-33
cri_tvla_2;delay;0.5;6.970183498358888e-50
dlla9;delay;0.5;4.111551118861347e-170
dlla2;delay;0.5;2.8641865740747524e-227
cri_tvla_1;jitter;0;0.0
cri_tvla_2;jitter;0;1.1774831441094318e-200
dlla9;jitter;0;0.0
dlla2;jitter;0;0.0
cri_tvla_1;jitter;4;3.1150172885003087e-09
cri_tvla_2;jitter;4;2.8120964885597873e-22
dlla9;jitter;4;6.932589783908852e-30
dlla2;jitter;4;1.9959448614715157e-19
cri_tvla_1;jitter;8;4.076057864605016e-07
cri_tvla_2;jitter;8;9.47086389524554e-13
dlla9;jitter;8;0.004452242005060684
dlla2;jitter;8;0.28552895133985423
cri_tvla_1;jitter;12;1.06666019513716e-06
cri_tvla_2;jitter;12;5.4540962260991865e-11
dlla9;jitter;12;0.034525220246003525
dlla2;jitter;12;0.05451346756933735
cri_tvla_1;jitter;16;5.806469396402076e-05
cri_tvla_2;jitter;16;1.616394135282985e-08
dlla9;jitter;16;0.07932260553086419
dlla2;jitter;16;0.00770689498018745
cri_tvla_1;jitter;20;3.212072023662827e-05
cri_tvla_2;jitter;20;2.0420827746195367e-09
dlla9;jitter;20;0.0002793023154159781
dlla2;jitter;20;0.0001782155519818567
cri_tvla_1;jitter;24;8.225158024399313e-07
cri_tvla_2;jitter;24;7.128979133444582e-12
dlla9;jitter;24;0.737772929890324
dlla2;jitter;24;0.47622477823803155
cri_tvla_1;jitter;28;0.0017687331016998761
cri_tvla_2;jitter;28;2.1534520915558116e-09
dlla9;jitter;28;0.5799894714902165
dlla2;jitter;28;0.05617999028320053
cri_tvla_1;jitter;32;4.6641820203489656e-05
cri_tvla_2;jitter;32;3.1052048264125085e-07
dlla9;jitter;32;0.11977239002001346
dlla2;jitter;32;0.04254888285269392
cri_tvla_1;jitter;36;0.00043165923897103923
cri_tvla_2;jitter;36;1.3783736443395654e-07
dlla9;jitter;36;0.3020884574811863
dlla2;jitter;36;0.3574662597745609
cri_tvla_1;jitter;40;0.00047632116801569053
cri_tvla_2;jitter;40;5.426120879049246e-09
dlla9;jitter;40;0.5025395509554981
dlla2;jitter;40;0.5326736913060434
cri_tvla_1;delay;0.5;5.064489874058986e-27
cri_tvla_2;delay;0.5;1.306553235346345e-50
dlla9;delay;0.5;2.7657506065922834e-209
dlla2;delay;0.5;5.326532397402553e-186
cri_tvla_1;jitter;0;0.0
cri_tvla_2;jitter;0;8.154982277321323e-200
dlla9;jitter;0;0.0
dlla2;jitter;0;0.0
cri_tvla_1;jitter;4;4.597311663973246e-10
cri_tvla_2;jitter;4;1.0742628725698267e-22
dlla9;jitter;4;2.356243581557545e-19
dlla2;jitter;4;4.8303842922352096e-21
cri_tvla_1;jitter;8;1.5750094695569753e-06
cri_tvla_2;jitter;8;3.2681234331427813e-12
dlla9;jitter;8;0.0004150051599136869
dlla2;jitter;8;0.006808121639840498
cri_tvla_1;jitter;12;5.150369898255247e-07
cri_tvla_2;jitter;12;3.628908522657479e-12
dlla9;jitter;12;0.0015904799425058521
dlla2;jitter;12;0.04823502479283308
cri_tvla_1;jitter;16;2.3307383156869407e-05
cri_tvla_2;jitter;16;3.949119523946856e-08
dlla9;jitter;16;0.01415939708460707
dlla2;jitter;16;0.02818327688078192
cri_tvla_1;jitter;20;1.4974609329830003e-05
cri_tvla_2;jitter;20;1.057475326614716e-11
dlla9;jitter;20;0.1703982781508699
dlla2;jitter;20;0.013679902956377353
cri_tvla_1;jitter;24;1.5032679624540225e-06
cri_tvla_2;jitter;24;4.346860874409451e-12
dlla9;jitter;24;0.10787716577920237
dlla2;jitter;24;0.26075066564906346
cri_tvla_1;jitter;28;0.0003109317026828273
cri_tvla_2;jitter;28;1.947863452291715e-09
dlla9;jitter;28;0.0015619560101176337
dlla2;jitter;28;0.6508444342319828
cri_tvla_1;jitter;32;1.2246207093143677e-05
cri_tvla_2;jitter;32;2.206140561975402e-07
dlla9;jitter;32;0.3341150535473615
dlla2;jitter;32;0.03802982339621464
cri_tvla_1;jitter;36;0.00016769469855148583
cri_tvla_2;jitter;36;1.2352576180377248e-07
dlla9;jitter;36;0.08336087485923763
dlla2;jitter;36;0.07944988966784816
cri_tvla_1;jitter;40;5.794365602771614e-05
cri_tvla_2;jitter;40;1.1348456543112356e-08
dlla9;jitter;40;0.7571357347030401
dlla2;jitter;40;0.29061587209784645
cri_tvla_1;delay;0.5;2.9200188030156914e-34
cri_tvla_2;delay;0.5;6.313756431081968e-48
dlla9;delay;0.5;3.981884374247376e-185
dlla2;delay;0.5;9.94520298590378e-258
cri_tvla_1;jitter;0;0.0
cri_tvla_2;jitter;0;1.2455895854874485e-189
dlla9;jitter;0;0.0
dlla2;jitter;0;0.0
cri_tvla_1;jitter;4;1.875363979155306e-09
cri_tvla_2;jitter;4;3.60428326110831e-22
dlla9;jitter;4;2.242087139273796e-19
dlla2;jitter;4;1.3800546201182096e-20
cri_tvla_1;jitter;8;2.181857085393998e-05
cri_tvla_2;jitter;8;2.867996127654276e-10
dlla9;jitter;8;0.0008726566035253008
dlla2;jitter;8;3.39573576989691e-08
cri_tvla_1;jitter;12;1.2338964985773206e-10
cri_tvla_2;jitter;12;2.1141069425247603e-12
dlla9;jitter;12;0.00013250455473606842
dlla2;jitter;12;0.029160115067854313
cri_tvla_1;jitter;16;7.027368640844335e-05
cri_tvla_2;jitter;16;1.5111605488586706e-06
dlla9;jitter;16;0.09635953915947308
dlla2;jitter;16;0.03681313161106552
cri_tvla_1;jitter;20;2.943235402728192e-08
cri_tvla_2;jitter;20;2.3855389254533476e-10
dlla9;jitter;20;0.006354329326001405
dlla2;jitter;20;0.00022974928843575313
cri_tvla_1;jitter;24;1.4388562492289844e-05
cri_tvla_2;jitter;24;1.6606609041239619e-09
dlla9;jitter;24;0.16912665330456758
dlla2;jitter;24;0.0761945981038034
cri_tvla_1;jitter;28;0.0015507129897753904
cri_tvla_2;jitter;28;1.030093444887096e-05
dlla9;jitter;28;0.04809958360071002
dlla2;jitter;28;0.05617999028320053
cri_tvla_1;jitter;32;0.003203314062108831
cri_tvla_2;jitter;32;1.5389440337534618e-06
dlla9;jitter;32;0.10262027443242953
dlla2;jitter;32;0.8299823292035402
cri_tvla_1;jitter;36;0.0007558209254895137
cri_tvla_2;jitter;36;4.8632747223259794e-05
dlla9;jitter;36;0.23592768958614102
dlla2;jitter;36;0.26806647599795624
cri_tvla_1;jitter;40;0.0015824516102190072
cri_tvla_2;jitter;40;8.345232862293068e-06
dlla9;jitter;40;0.2990395758123047
dlla2;jitter;40;0.4378071323486011
cri_tvla_1;delay;0.5;2.8989317578297404e-30
cri_tvla_2;delay;0.5;4.16501533083725e-45
dlla9;delay;0.5;1.618739728303665e-178
dlla2;delay;0.5;5.960315254273562e-216
cri_tvla_1;jitter;0;0.0
cri_tvla_2;jitter;0;7.740450513086262e-228
dlla9;jitter;0;0.0
dlla2;jitter;0;0.0
cri_tvla_1;jitter;4;1.4569129306262818e-10
cri_tvla_2;jitter;4;2.6257621884524916e-23
dlla9;jitter;4;5.020825007289069e-29
dlla2;jitter;4;2.575535832931851e-20
cri_tvla_1;jitter;8;4.3719607512447775e-06
cri_tvla_2;jitter;8;2.2500696916225996e-13
dlla9;jitter;8;0.013599763067041368
dlla2;jitter;8;0.0003475417608124492
cri_tvla_1;jitter;12;1.0464266875747295e-08
cri_tvla_2;jitter;12;9.675738845153156e-14
dlla9;jitter;12;0.00015869038333337601
dlla2;jitter;12;0.016511359388602313
cri_tvla_1;jitter;16;0.0002913396426463327
cri_tvla_2;jitter;16;2.2177502595500275e-08
dlla9;jitter;16;0.07873110770717989
dlla2;jitter;16;0.06418143116270725
cri_tvla_1;jitter;20;9.363939559361027e-07
cri_tvla_2;jitter;20;2.0355772558609068e-12
dlla9;jitter;20;0.00030211736163897253
dlla2;jitter;20;9.133781757398888e-05
cri_tvla_1;jitter;24;9.078953940144908e-07
cri_tvla_2;jitter;24;9.09726720682041e-10
dlla9;jitter;24;0.5553447693562451
dlla2;jitter;24;0.17961689392306668
cri_tvla_1;jitter;28;0.000316477326082532
cri_tvla_2;jitter;28;5.442927820951764e-08
dlla9;jitter;28;0.13144406751274976
dlla2;jitter;28;0.16257966014602038
cri_tvla_1;jitter;32;4.9886363624371624e-05
cri_tvla_2;jitter;32;1.8863062536486405e-07
dlla9;jitter;32;0.01328543715484067
dlla2;jitter;32;0.19981356012966262
cri_tvla_1;jitter;36;0.00044589672337375504
cri_tvla_2;jitter;36;6.984075546069108e-06
dlla9;jitter;36;0.00025730697543432365
dlla2;jitter;36;0.005061703292112141
cri_tvla_1;jitter;40;0.0006180632560233611
cri_tvla_2;jitter;40;1.2813730281015092e-05
dlla9;jitter;40;0.01987449748170439
dlla2;jitter;40;0.08864430522466432
cri_tvla_1;delay;0.5;1.7620585619549304e-33
cri_tvla_2;delay;0.5;7.89314887908574e-54
dlla9;delay;0.5;7.353712434165237e-193
dlla2;delay;0.5;5.845458515936243e-237
cri_tvla_1;jitter;0;0.0
cri_tvla_2;jitter;0;2.5032190039587823e-200
dlla9;jitter;0;0.0
dlla2;jitter;0;0.0
cri_tvla_1;jitter;4;2.825170678352594e-13
cri_tvla_2;jitter;4;6.629486018034603e-22
dlla9;jitter;4;5.49735871626905e-31
dlla2;jitter;4;1.2082313067470619e-18
cri_tvla_1;jitter;8;6.925315760143549e-06
cri_tvla_2;jitter;8;1.9918221235651726e-13
dlla9;jitter;8;3.234680358909285e-07
dlla2;jitter;8;0.008194260089745957
cri_tvla_1;jitter;12;6.084554793746985e-08
cri_tvla_2;jitter;12;1.0236149707296948e-12
dlla9;jitter;12;0.002334091922114182
dlla2;jitter;12;0.00035711559447869584
cri_tvla_1;jitter;16;5.806469396402076e-05
cri_tvla_2;jitter;16;6.781900756815027e-09
dlla9;jitter;16;0.558048163882835
dlla2;jitter;16;0.005398150939577992
cri_tvla_1;jitter;20;1.2305073037491018e-06
cri_tvla_2;jitter;20;3.868522203802624e-12
dlla9;jitter;20;0.06071293148538547
dlla2;jitter;20;0.05617999028320053
cri_tvla_1;jitter;24;2.1297508457385336e-05
cri_tvla_2;jitter;24;6.533526415088132e-11
dlla9;jitter;24;0.3206667075692493
dlla2;jitter;24;0.4614027786817773
cri_tvla_1;jitter;28;0.0013101901551485183
cri_tvla_2;jitter;28;1.3706124957960115e-06
dlla9;jitter;28;0.28332964221981766
dlla2;jitter;28;0.7144710486601458
cri_tvla_1;jitter;32;0.0005588657263950462
cri_tvla_2;jitter;32;9.78572105838259e-09
dlla9;jitter;32;0.23102462576820368
dlla2;jitter;32;0.00962857365171108
cri_tvla_1;jitter;36;3.0802754920589644e-05
cri_tvla_2;jitter;36;4.7997931939895864e-06
dlla9;jitter;36;0.17910531858400056
dlla2;jitter;36;0.5356364436448052
