method;pollution;param;p
dlla9;gauss;5;7.933576977428055e-180
dlla2;gauss;5;5.750422661268053e-66
cri_tvla_1;gauss;6;0.019585129369962342
cri_tvla_2;gauss;6;6.489916549771389e-06
dlla9;gauss;6;2.496906929478695e-90
dlla2;gauss;6;7.776808222566843e-42
cri_tvla_1;gauss;7;0.020907666917716384
cri_tvla_2;gauss;7;1.7261451516143755e-05
dlla9;gauss;7;0.03004748936606557
dlla2;gauss;7;8.888262993162387e-31
cri_tvla_1;gauss;8;0.006969994651980812
cri_tvla_2;gauss;8;0.0005736028280023417
dlla9;gauss;8;6.431451446822026e-05
dlla2;gauss;8;2.8353368719646535e-17
cri_tvla_1;gauss;9;0.05148969218413461
cri_tvla_2;gauss;9;0.0010448573651047287
dlla9;gauss;9;0.0010091825168610032
dlla2;gauss;9;1.9667559898492917e-10
cri_tvla_1;gauss;10;0.018384056277164298
cri_tvla_2;gauss;10;3.6525228683144086e-06
dlla9;gauss;10;0.8823226554186557
dlla2;gauss;10;0.04056721623702763
cri_tvla_1;gauss;11;0.04149038953815739
cri_tvla_2;gauss;11;0.015864386419091388
dlla9;gauss;11;0.8371050002790212
dlla2;gauss;11;0.0003867452395155513
cri_tvla_1;gauss;12;0.015326415803802515
cri_tvla_2;gauss;12;0.010630682276060116
dlla9;gauss;12;0.24035082755300852
dlla2;gauss;12;0.16917707026814033
cri_tvla_1;gauss;13;0.018931253243949137
cri_tvla_2;gauss;13;0.020737502877628874
dlla9;gauss;13;0.8725470231344841
dlla2;gauss;13;0.000638508550844992
cri_tvla_1;gauss;14;0.03280758451200239
cri_tvla_2;gauss;14;0.019125612197294247
dlla9;gauss;14;0.28484972940494435
dlla2;gauss;14;0.056955014712933245
cri_tvla_1;gauss;15;0.04023282347287361
cri_tvla_2;gauss;15;0.020643413512875505
dlla9;gauss;15;0.5373085654316746
dlla2;gauss;15;0.059546197138315216
cri_tvla_1;gauss;16;0.03120707902203286
cri_tvla_2;gauss;16;0.01021329039698534
dlla9;gauss;16;0.8526826707524333
dlla2;gauss;16;0.20291609960556117
cri_tvla_1;gauss;17;0.006479326883576583
cri_tvla_2;gauss;17;0.027868575018943704
dlla9;gauss;17;0.21605234404449575
dlla2;gauss;17;0.8270517438198695
cri_tvla_1;gauss;18;0.016875355870140912
cri_tvla_2;gauss;18;0.019044249049051977
dlla9;gauss;18;0.40210214118725773
dlla2;gauss;18;0.007930237366445641
cri_tvla_1;gauss;19;0.02216217537925515
cri_tvla_2;gauss;19;0.0223512097558484
dlla9;gauss;19;0.6563333364454416
dlla2;gauss;19;0.4881581351227898
cri_tvla_1;gauss;20;0.014797945472949063
cri_tvla_2;gauss;20;0.046606644945277234
dlla9;gauss;20;0.481017761570521
dlla2;gauss;20;0.3095007942840323
cri_tvla_1;gauss;21;0.04023220842898265
cri_tvla_2;gauss;21;0.02905252135205586
dlla9;gauss;21;0.9672569161781548
dlla2;gauss;21;0.0739111786571149
cri_tvla_1;gauss;0;0.02809374444702049
cri_tvla_2;gauss;0;1.7088416241370593e-09
dlla9;gauss;0;0.0
dlla2;gauss;0;0.0
cri_tvla_1;gauss;1;0.04327810315054762
cri_tvla_2;gauss;1;8.894568145525335e-11
dlla9;gauss;1;0.0
dlla2;gauss;1;0.0
cri_tvla_1;gauss;2;0.024542312989295195
cri_tvla_2;gauss;2;1.478735192291657e-08
dlla9;gauss;2;0.0
dlla2;gauss;2;1.8825553344828692e-205
cri_tvla_1;gauss;3;0.02112343427946178
cri_tvla_2;gauss;3;1.0873484297890046e-09
dlla9;gauss;3;0.0
dlla2;gauss;3;5.867930773881966e-118
cri_tvla_1;gauss;4;0.04683628933241067
cri_tvla_2;gauss;4;5.1136861466863785e-09
dlla9;gauss;4;7.232546473116183e-215
dlla2;gauss;4;1.0913593262251148e-62
cri_tvla_1;gauss;5;0.04784588272767449
cri_tvla_2;gauss;5;1.1004911756034017e-09
dlla9;gauss;5;5.0170235045530294e-191
dlla2;gauss;5;9.096324541251242e-55
cri_tvla_1;gauss;6;0.02160132735424388
cri_tvla_2;gauss;6;1.528516826963557e-06
dlla9;gauss;6;6.024147138098382e-118
dlla2;gauss;6;2.5315502293789813e-44
cri_tvla_1;gauss;7;0.017513878439510005
cri_tvla_2;gauss;7;6.005090727944493e-06
dlla9;gauss;7;2.4745554071809184e-18
dlla2;gauss;7;4.681386521215863e-33
cri_tvla_1;gauss;8;0.007081335212634222
cri_tvla_2;gauss;8;0.0009215139646933368
dlla9;gauss;8;0.002589553878090029
dlla2;gauss;8;1.7047839860582766e-10
cri_tvla_1;gauss;9;0.048603218604476604
cri_tvla_2;gauss;9;0.0028328353453846086
dlla9;gauss;9;2.68477531722319e-10
dlla2;gauss;9;2.162822847080255e-10
cri_tvla_1;gauss;10;0.039652375744831686
cri_tvla_2;gauss;10;0.00014621583715081527
dlla9;gauss;10;0.7709356995292126
dlla2;gauss;10;4.369264515710965e-08
cri_tvla_1;gauss;11;0.011084707508630288
cri_tvla_2;gauss;11;0.0038318813665536764
dlla9;gauss;11;0.3467339186039251
dlla2;gauss;11;0.052039596891918526
cri_tvla_1;gauss;12;0.021333431511951023
cri_tvla_2;gauss;12;0.0088422749971506
dlla9;gauss;12;0.33838007561127426
dlla2;gauss;12;0.00043046583379855135
cri_tvla_1;gauss;13;0.0121344643929162
cri_tvla_2;gauss;13;0.022531913518350724
dlla9;gauss;13;0.8210850974328894
dlla2;gauss;13;0.11751512114779028
cri_tvla_1;gauss;14;0.016484713429126534
cri_tvla_2;gauss;14;0.016842108561927714
dlla9;gauss;14;0.4144057423115919
dlla2;gauss;14;0.25923572246150783
cri_tvla_1;gauss;15;0.038052709817820024
cri_tvla_2;gauss;15;0.03068695981715354
dlla9;gauss;15;0.08656945207476167
dlla2;gauss;15;0.15639730095697152
cri_tvla_1;gauss;16;0.026180918527757596
cri_tvla_2;gauss;16;0.008773223669975927
dlla9;gauss;16;0.6997772286620288
dlla2;gauss;16;0.8308229297318597
cri_tvla_1;gauss;17;0.00769165324969194
cri_tvla_2;gauss;17;0.01880584517269317
dlla9;gauss;17;0.5732849388433742
dlla2;gauss;17;0.8074012951384515
cri_tvla_1;gauss;18;0.009520577269436767
cri_tvla_2;gauss;18;0.019884986645798287
dlla9;gauss;18;0.32612641431708833
dlla2;gauss;18;0.5059215847272135
cri_tvla_1;gauss;19;0.023481999943917347
cri_tvla_2;gauss;19;0.013600377501752404
dlla9;gauss;19;0.8121698067965698
dlla2;gauss;19;0.608191866820434
cri_tvla_1;gauss;20;0.01417226806265876
cri_tvla_2;gauss;20;0.009784885919233056
dlla9;gauss;20;0.2837159783261111
dlla2;gauss;20;0.5823123510929167
