method;pollution;param;p
tvla_t_2;desync;290;0.0012821829990425381
tvla_t_3;desync;290;0.17293255901395674
dlla_open;desync;290;3.566941722535715e-76
dlla_wegener;desync;290;1.1267022005024233e-18
tvla_t_1;desync;300;2.22032084236369e-05
tvla_t_2;desync;300;0.0009183038309440971
tvla_t_3;desync;300;0.3870406147576744
dlla_open;desync;300;1.2628235890594372e-75
dlla_wegener;desync;300;1.076605051080013e-29
tvla_t_1;desync;310;3.88727161715148e-05
tvla_t_2;desync;310;0.0001753376664877918
tvla_t_3;desync;310;0.19524182643738644
dlla_open;desync;310;7.955757193605595e-76
dlla_wegener;desync;310;7.143677789491538e-26
