method;pollution;param;p
tvla_t_3;desync;120;0.06862441487611323
dlla9;desync;120;2.8207062922090777e-123
dlla2;desync;120;4.713151381201422e-41
tvla_t_1;desync;130;1.0794584170944549e-07
tvla_t_2;desync;130;1.9042601357749688e-07
tvla_t_3;desync;130;0.3453188409848369
dlla9;desync;130;5.319883046589395e-113
dlla2;desync;130;3.146969160115297e-28
tvla_t_1;desync;140;1.784645936613153e-09
tvla_t_2;desync;140;4.768255374851808e-05
tvla_t_3;desync;140;0.19160185556267817
dlla9;desync;140;2.1668540872669004e-125
dlla2;desync;140;3.17624928716035e-32
tvla_t_1;desync;150;4.448594686601564e-09
tvla_t_2;desync;150;4.675455060056858e-05
tvla_t_3;desync;150;0.2107046259387919
dlla9;desync;150;6.528512163791723e-98
dlla2;desync;150;1.076605051080013e-29
tvla_t_1;desync;160;9.910488970297236e-09
tvla_t_2;desync;160;2.234012199699912e-07
tvla_t_3;desync;160;0.2821741293718327
dlla9;desync;160;1.1620878216176673e-113
dlla2;desync;160;2.5083581035313806e-34
tvla_t_1;desync;170;1.892903959679091e-09
tvla_t_2;desync;170;0.0005244931876543848
tvla_t_3;desync;170;0.15596759971465865
dlla9;desync;170;1.1611481043321815e-140
dlla2;desync;170;2.0515348993584317e-25
tvla_t_1;desync;180;1.7271979709536032e-07
tvla_t_2;desync;180;2.9182395447260627e-05
tvla_t_3;desync;180;0.2862230172373521
dlla9;desync;180;2.835595009249732e-105
dlla2;desync;180;9.501666361894418e-28
tvla_t_1;desync;190;9.735730645611823e-09
tvla_t_2;desync;190;3.0195267818659294e-07
tvla_t_3;desync;190;0.21009170275431532
dlla9;desync;190;5.302967226385392e-113
dlla2;desync;190;3.146969160115297e-28
tvla_t_1;desync;200;6.872535990447096e-07
tvla_t_2;desync;200;7.507444016410842e-06
tvla_t_3;desync;200;0.2788367812695535
dlla9;desync;200;2.092622637630914e-100
dlla2;desync;200;3.3654012919634834e-31
tvla_t_1;desync;210;7.320526874546428e-08
tvla_t_2;desync;210;0.00020616307699453514
tvla_t_3;desync;210;0.09789888624194507
dlla9;desync;210;6.696680979576514e-116
dlla2;desync;210;9.501666361894418e-28
tvla_t_1;desync;220;9.70138814171031e-09
tvla_t_2;desync;220;0.00023996199608799934
tvla_t_3;desync;220;0.2085129511170387
dlla9;desync;220;3.323372983808378e-110
dlla2;desync;220;1.2625088312013694e-23
tvla_t_1;desync;230;7.47069434678514e-07
tvla_t_2;desync;230;0.0002863557510260419
tvla_t_3;desync;230;0.12458684429422642
dlla9;desync;230;8.401441296048959e-98
dlla2;desync;230;3.146969160115297e-28
tvla_t_1;desync;240;1.0755905281925377e-07
tvla_t_2;desync;240;0.0008117752500528674
tvla_t_3;desync;240;0.11355553646259216
dlla9;desync;240;3.2748138142555404e-80
dlla2;desync;240;2.8402444239693933e-27
tvla_t_1;desync;250;2.539308797915266e-06
tvla_t_2;desync;250;6.592884231527411e-05
tvla_t_3;desync;250;0.2577676974214252
dlla9;desync;250;1.075626103989162e-99
dlla2;desync;250;4.575778135093522e-24
tvla_t_1;desync;260;1.2519840532895319e-06
tvla_t_2;desync;260;6.128190101428914e-06
tvla_t_3;desync;260;0.31068255846661347
dlla9;desync;260;1.456247433770708e-84
dlla2;desync;260;3.146969160115297e-28
tvla_t_1;desync;270;1.2220317746848044e-05
tvla_t_2;desync;270;4.419765435380172e-06
tvla_t_3;desync;270;0.23295775396354038
dlla9;desync;270;1.331963484428824e-76
dlla2;desync;270;3.3654012919634834e-31
tvla_t_1;desync;280;8.111613300625693e-05
tvla_t_2;desync;280;0.000846448179940283
tvla_t_3;desync;280;0.20103609334519087
dlla9;desync;280;5.8529965520999395e-86
dlla2;desync;280;2.0988391493379788e-35
tvla_t_1;desync;290;2.6920001901791936e-08
tvla_t_2;desync;290;0.005010437546655543
tvla_t_3;desync;290;0.1547096729146839
dlla9;desync;290;8.117830147134774e-75
dlla2;desync;290;2.4973315511776188e-22
tvla_t_1;desync;300;2.8004767963765932e-05
tvla_t_2;desync;300;0.00011872044014319275
tvla_t_3;desync;300;0.37835557248797747
dlla9;desync;300;2.5146282067882226e-94
dlla2;desync;300;3.146969160115297e-28
tvla_t_1;desync;310;9.046546290489064e-05
tvla_t_2;desync;310;0.00010200849699583784
tvla_t_3;desync;310;0.1697945518865282
dlla9;desync;310;8.66107602544802e-78
dlla2;desync;310;2.0515348993584317e-25
tvla_t_1;desync;320;2.271878437347189e-05
tvla_t_2;desync;320;0.00018527068861807415
tvla_t_3;desync;320;0.33655784478315764
dlla9;desync;320;1.0318017140546009e-72
dlla2;desync;320;2.0515348993584317e-25
tvla_t_1;desync;330;4.1777622074931314e-06
tvla_t_2;desync;330;1.205035573513771e-06
tvla_t_3;desync;330;0.30752751323034305
dlla9;desync;330;4.179967851150012e-80
dlla2;desync;330;3.448727739174739e-23
tvla_t_1;desync;340;5.356642523092254e-06
tvla_t_2;desync;340;1.4399409051336147e-05
tvla_t_3;desync;340;0.2597450445327823
dlla9;desync;340;1.3539302435921484e-82
dlla2;desync;340;1.039091181242918e-31
tvla_t_1;desync;350;0.00033177863831864763
tvla_t_2;desync;350;0.00566653866647299
tvla_t_3;desync;350;0.26701082091325046
dlla9;desync;350;3.690360759016442e-101
dlla2;desync;350;9.501666361894418e-28
tvla_t_1;desync;360;2.9831694584653045e-06
tvla_t_2;desync;360;0.0001598008634514484
tvla_t_3;desync;360;0.31577370559320805
dlla9;desync;360;2.8884745401815366e-91
dlla2;desync;360;4.575778135093522e-24
tvla_t_1;desync;370;2.9387591294769524e-05
tvla_t_2;desync;370;0.0009045315675651932
tvla_t_3;desync;370;0.17383876467976253
dlla9;desync;370;2.0890420586612575e-76
dlla2;desync;370;3.349819448014614e-29
tvla_t_1;desync;380;1.7471937798458876e-05
tvla_t_2;desync;380;0.0003382862647647479
tvla_t_3;desync;380;0.20091451356272721
dlla9;desync;380;1.7052415632724291e-75
dlla2;desync;380;4.514771997238868e-21
tvla_t_1;desync;390;2.3707648231752856e-06
tvla_t_2;desync;390;0.002112810579214599
tvla_t_3;desync;390;0.08631211560864196
