method;pollution;param;p
dlla9;desync;140;2.6730997108721206e-127
dlla2;desync;140;1.2625088312013694e-23
tvla_t_1;desync;150;1.983353072641356e-08
tvla_t_2;desync;150;1.5301993733141846e-06
tvla_t_3;desync;150;0.19369253001580838
dlla9;desync;150;3.242149520408172e-100
dlla2;desync;150;9.663055440516692e-39
tvla_t_1;desync;160;8.00705027401366e-09
tvla_t_2;desync;160;6.083326672035257e-09
tvla_t_3;desync;160;0.30850108566361756
dlla9;desync;160;7.711392324227086e-101
dlla2;desync;160;9.501666361894418e-28
tvla_t_1;desync;170;1.2490697544575865e-08
tvla_t_2;desync;170;0.0002064431331898225
tvla_t_3;desync;170;0.2733157350842172
dlla9;desync;170;4.335301340739053e-108
dlla2;desync;170;1.0791074548134475e-30
tvla_t_1;desync;180;6.157568358179941e-08
tvla_t_2;desync;180;1.0350464668905065e-07
tvla_t_3;desync;180;0.18216292321044006
dlla9;desync;180;5.6514775879351546e-121
dlla2;desync;180;3.17624928716035e-32
tvla_t_1;desync;190;2.711099804010699e-08
tvla_t_2;desync;190;2.328572200333084e-07
tvla_t_3;desync;190;0.2365474259139205
dlla9;desync;190;4.710492503051507e-99
dlla2;desync;190;9.501666361894418e-28
tvla_t_1;desync;200;3.007052498089252e-07
tvla_t_2;desync;200;5.49380441266781e-06
tvla_t_3;desync;200;0.0922359907357397
dlla9;desync;200;6.963027340911027e-91
dlla2;desync;200;2.879829485640434e-33
tvla_t_1;desync;210;8.328600983650473e-07
tvla_t_2;desync;210;0.00041212138195730893
tvla_t_3;desync;210;0.13561250018108695
dlla9;desync;210;9.831129885114876e-105
dlla2;desync;210;8.40544941360109e-27
tvla_t_1;desync;220;6.141675093905802e-07
tvla_t_2;desync;220;0.00010289239876653126
tvla_t_3;desync;220;0.3239760588373637
dlla9;desync;220;1.2756406536196198e-84
dlla2;desync;220;3.3654012919634834e-31
tvla_t_1;desync;230;5.442599457366429e-07
tvla_t_2;desync;230;3.0854250055286915e-05
tvla_t_3;desync;230;0.18364746472098364
dlla9;desync;230;2.0015425738165418e-94
dlla2;desync;230;7.459983198493377e-20
tvla_t_1;desync;240;2.2248000423715508e-08
tvla_t_2;desync;240;0.00033182887048958715
tvla_t_3;desync;240;0.2926315236910062
dlla9;desync;240;1.25942359925292e-80
dlla2;desync;240;3.349819448014614e-29
tvla_t_1;desync;250;6.776920083825674e-06
tvla_t_2;desync;250;0.00010299431708168137
tvla_t_3;desync;250;0.24320682798115675
dlla9;desync;250;2.317163152128776e-91
dlla2;desync;250;1.0318895838574468e-28
tvla_t_1;desync;260;5.817301475563378e-08
tvla_t_2;desync;260;0.00018228243278543816
tvla_t_3;desync;260;0.16946107986854866
dlla9;desync;260;6.859953552602349e-80
dlla2;desync;260;2.4973315511776188e-22
tvla_t_1;desync;270;9.861458342284564e-06
tvla_t_2;desync;270;6.563066954842659e-06
tvla_t_3;desync;270;0.1235922439521883
dlla9;desync;270;6.385950963787447e-77
dlla2;desync;270;1.0318895838574468e-28
tvla_t_1;desync;280;0.00012469512969997133
tvla_t_2;desync;280;0.0004918236551154622
tvla_t_3;desync;280;0.2053758508587254
dlla9;desync;280;5.775926331047083e-85
dlla2;desync;280;3.3654012919634834e-31
tvla_t_1;desync;290;1.4966956787141803e-07
tvla_t_2;desync;290;0.000836743333870698
tvla_t_3;desync;290;0.21956240241684966
dlla9;desync;290;6.121725760622622e-80
dlla2;desync;290;2.4973315511776188e-22
tvla_t_1;desync;300;4.599991343108979e-05
tvla_t_2;desync;300;0.0006480136116586855
tvla_t_3;desync;300;0.18393618150050767
dlla9;desync;300;2.1959012761247383e-88
dlla2;desync;300;3.448727739174739e-23
tvla_t_1;desync;310;0.00016718215501282033
tvla_t_2;desync;310;0.0005154009649684812
tvla_t_3;desync;310;0.2654215529431846
dlla9;desync;310;9.037008481657142e-75
dlla2;desync;310;2.0515348993584317e-25
tvla_t_1;desync;320;1.4595528211832626e-05
tvla_t_2;desync;320;0.0005614257305800654
tvla_t_3;desync;320;0.293349631871177
dlla9;desync;320;3.5148327760500405e-81
dlla2;desync;320;3.448727739174739e-23
tvla_t_1;desync;330;7.547684092409057e-05
tvla_t_2;desync;330;1.3043674566309519e-05
tvla_t_3;desync;330;0.2757425713714483
dlla9;desync;330;2.44340020706902e-89
dlla2;desync;330;8.40544941360109e-27
tvla_t_1;desync;340;4.0051049116402074e-05
tvla_t_2;desync;340;6.059815721825554e-06
tvla_t_3;desync;340;0.20235902721923776
dlla9;desync;340;1.5421692747867092e-95
dlla2;desync;340;1.0791074548134475e-30
tvla_t_1;desync;350;0.00013142400648592556
tvla_t_2;desync;350;0.0032305844813528277
tvla_t_3;desync;350;0.3642916180287853
dlla9;desync;350;2.8482529222352595e-84
dlla2;desync;350;7.143677789491538e-26
tvla_t_1;desync;360;2.1204857741762554e-06
tvla_t_2;desync;360;3.817495805380467e-05
tvla_t_3;desync;360;0.3200272392078334
dlla9;desync;360;1.2942595630135352e-98
dlla2;desync;360;8.40544941360109e-27
tvla_t_1;desync;370;8.360592035700762e-05
tvla_t_2;desync;370;0.0019290261120038957
tvla_t_3;desync;370;0.3041645052476233
dlla9;desync;370;1.685806582789952e-75
dlla2;desync;370;4.514771997238868e-21
tvla_t_1;desync;380;2.217786489787755e-05
tvla_t_2;desync;380;5.8696910794125166e-05
tvla_t_3;desync;380;0.173548633447626
dlla9;desync;380;2.6654422083553414e-69
dlla2;desync;380;1.076605051080013e-29
tvla_t_1;desync;390;7.378198179678634e-06
tvla_t_2;desync;390;0.0018209003397289967
tvla_t_3;desync;390;0.11644661303845064
dlla9;desync;390;4.6830374360620465e-73
dlla2;desync;390;2.7300111309182428e-18
tvla_t_1;desync;400;1.3815863468826434e-05
tvla_t_2;desync;400;2.406956673547578e-05
tvla_t_3;desync;400;0.34213595097676675
dlla9;desync;400;1.0409085244323874e-75
dlla2;desync;400;3.448727739174739e-23
tvla_t_1;desync;410;0.0006193143499041843
tvla_t_2;desync;410;0.0011351363148413545
tvla_t_3;desync;410;0.3934136861161516
dlla9;desync;410;1.5794339349141048e-80
dlla2;desync;410;3.425608256810075e-30
tvla_t_1;desync;420;4.790869961639441e-05
tvla_t_2;desync;420;0.0004511520432231656
tvla_t_3;desync;420;0.18179904926628612
dlla9;desync;420;5.1794977841567226e-70
dlla2;desync;420;2.8402444239693933e-27
tvla_t_1;desync;430;0.006771879970005823
tvla_t_2;desync;430;0.004008042090515565
tvla_t_3;desync;430;0.09019450627726099
dlla9;desync;430;5.466371093559346e-78
dlla2;desync;430;1.6419114245464478e-24
tvla_t_1;desync;440;0.00012008481801993622
tvla_t_2;desync;440;0.004360508873164411
tvla_t_3;desync;440;0.37388038434276016
dlla9;desync;440;1.2021976412521507e-75
dlla2;desync;440;2.46272600623333e-26
tvla_t_1;desync;450;0.0028013494947021103
tvla_t_2;desync;450;0.0001389054166755013
tvla_t_3;desync;450;0.35820119220902824
dlla9;desync;450;5.3821628242004995e-80
dlla2;desync;450;4.603841524843077e-19
tvla_t_1;gauss;0;1.2910650498033135e-13
tvla_t_2;gauss;0;0.0005619653875408787
tvla_t_3;gauss;0;0.17462789987567767
dlla9;gauss;0;8.600855385881245e-123
dlla2;gauss;0;6.885533713330119e-40
tvla_t_1;gauss;10;1.7668534739464097e-22
tvla_t_2;gauss;10;3.915190066837205e-12
tvla_t_3;gauss;10;7.92753670653808e-07
dlla9;gauss;10;1.830427108469076e-188
dlla2;gauss;10;2.8818152514992164e-45
tvla_t_1;gauss;20;3.180447844094035e-23
tvla_t_2;gauss;20;1.6699133149204873e-15
tvla_t_3;gauss;20;2.6077733490567807e-07
dlla9;gauss;20;3.922988295171561e-164
dlla2;gauss;20;5.477463349070823e-53
tvla_t_1;gauss;30;4.6561975568785514e-17
tvla_t_2;gauss;30;6.162267141893586e-13
tvla_t_3;gauss;30;3.4460010694532817e-06
dlla9;gauss;30;5.8313996744122055e-124
dlla2;gauss;30;1.6462070542864334e-46
tvla_t_1;gauss;40;3.664140390238263e-06
tvla_t_2;gauss;40;5.819909943143122e-27
tvla_t_3;gauss;40;0.006841317574321307
dlla9;gauss;40;3.650197460618862e-45
dlla2;gauss;40;2.7300111309182428e-18
tvla_t_1;gauss;50;0.017897459044498007
tvla_t_2;gauss;50;7.224251812934138e-26
tvla_t_3;gauss;50;0.05902805136317382
dlla9;gauss;50;3.737913409644656e-09
dlla2;gauss;50;4.433929149794772e-05
tvla_t_1;gauss;60;3.06068800240205e-05
tvla_t_2;gauss;60;2.8727278437036125e-26
tvla_t_3;gauss;60;0.028571351824782532
dlla9;gauss;60;3.3028692483936635e-67
dlla2;gauss;60;1.0940013113859871e-13
tvla_t_1;gauss;70;1.4048462835045e-09
tvla_t_2;gauss;70;2.043936968584945e-12
tvla_t_3;gauss;70;4.681821959493939e-05
dlla9;gauss;70;3.463521139681136e-115
dlla2;gauss;70;9.501666361894418e-28
tvla_t_1;gauss;80;3.235209639541499e-07
tvla_t_2;gauss;80;9.290837329031432e-11
tvla_t_3;gauss;80;0.00031048379842512605
dlla9;gauss;80;1.2319263315899364e-67
dlla2;gauss;80;3.425608256810075e-30
tvla_t_1;gauss;90;1.2377720460513276e-09
tvla_t_2;gauss;90;5.0309254861280785e-09
tvla_t_3;gauss;90;6.893695533031425e-05
dlla9;gauss;90;2.3415982839980483e-130
dlla2;gauss;90;6.922422371645256e-46
tvla_t_1;gauss;100;1.2067466499872253e-12
tvla_t_2;gauss;100;8.54827894570972e-07
tvla_t_3;gauss;100;0.0015832768502798086
dlla9;gauss;100;2.064856189465283e-159
dlla2;gauss;100;4.711603357427752e-37
tvla_t_1;gauss;110;2.890735077118881e-10
tvla_t_2;gauss;110;8.292226327845108e-07
tvla_t_3;gauss;110;0.0021503231859016907
dlla9;gauss;110;2.876812883715035e-137
dlla2;gauss;110;1.957490561240039e-43
tvla_t_1;gauss;120;6.413774822833486e-10
tvla_t_2;gauss;120;1.0043101346465933e-05
tvla_t_3;gauss;120;0.0031988602840354314
dlla9;gauss;120;4.78135630601613e-121
dlla2;gauss;120;3.099081386066489e-42
tvla_t_1;gauss;130;1.7628474291127913e-10
tvla_t_2;gauss;130;1.8207299897654755e-05
tvla_t_3;gauss;130;0.004932123436792016
dlla9;gauss;130;1.2778453743959113e-129
dlla2;gauss;130;2.5083581035313806e-34
tvla_t_1;gauss;140;9.62700038584809e-11
tvla_t_2;gauss;140;8.865478943294873e-05
tvla_t_3;gauss;140;0.005024882101190441
dlla9;gauss;140;3.5294558019249317e-112
dlla2;gauss;140;2.5083581035313806e-34
tvla_t_1;gauss;150;2.0825422205406907e-10
tvla_t_2;gauss;150;0.0004089118066927277
tvla_t_3;gauss;150;0.018609755746746177
dlla9;gauss;150;2.1654919948550125e-102
dlla2;gauss;150;1.8105305134216006e-40
tvla_t_1;gauss;160;2.1092790728738494e-11
tvla_t_2;gauss;160;0.0014268743178709107
tvla_t_3;gauss;160;0.011997873292299977
dlla9;gauss;160;4.6976128780938133e-125
dlla2;gauss;160;3.565827351861134e-38
tvla_t_1;gauss;170;3.8730277684759594e-10
tvla_t_2;gauss;170;0.0007045674496363837
tvla_t_3;gauss;170;0.013921229724048453
dlla9;gauss;170;9.144087255450042e-116
dlla2;gauss;170;4.711603357427752e-37
tvla_t_1;gauss;180;2.5311431165198142e-08
tvla_t_2;gauss;180;0.0009206289062777742
tvla_t_3;gauss;180;0.022014281811689428
dlla9;gauss;180;8.791224370838013e-104
dlla2;gauss;180;5.9804714475054456e-36
tvla_t_1;gauss;190;4.2353055546191286e-08
tvla_t_2;gauss;190;0.0003040265431942774
tvla_t_3;gauss;190;0.021014108347231927
dlla9;gauss;190;3.406085443475765e-94
dlla2;gauss;190;2.0988391493379788e-35
tvla_t_1;gauss;200;3.231770880138097e-08
tvla_t_2;gauss;200;9.812540443281471e-05
tvla_t_3;gauss;200;0.02389302881553416
dlla9;gauss;200;7.908065402514401e-109
dlla2;gauss;200;3.099081386066489e-42
tvla_t_1;gauss;210;4.0266342199119685e-07
tvla_t_2;gauss;210;0.00352119443353499
tvla_t_3;gauss;210;0.021148559365995488
dlla9;gauss;210;1.0454665540640586e-100
dlla2;gauss;210;9.612118509297677e-33
tvla_t_1;gauss;220;1.692470624005632e-07
tvla_t_2;gauss;220;0.0037055113758335525
tvla_t_3;gauss;220;0.05044921815328418
dlla9;gauss;220;1.4380323788472664e-96
dlla2;gauss;220;1.302701556847194e-37
tvla_t_1;gauss;230;4.331998214378217e-06
tvla_t_2;gauss;230;0.009058575930088356
tvla_t_3;gauss;230;0.04659219706757886
dlla9;gauss;230;1.2810396004152016e-96
dlla2;gauss;230;1.076605051080013e-29
tvla_t_1;gauss;240;5.291372444662736e-07
tvla_t_2;gauss;240;0.008980666134466856
tvla_t_3;gauss;240;0.04425960408129484
dlla9;gauss;240;1.1215138285929965e-65
dlla2;gauss;240;8.40544941360109e-27
tvla_t_1;gauss;250;5.220727069523878e-06
tvla_t_2;gauss;250;0.016215798867967274
tvla_t_3;gauss;250;0.07525288123602633
dlla9;gauss;250;3.2174002907302857e-87
dlla2;gauss;250;9.663055440516692e-39
tvla_t_1;gauss;260;6.469779656652129e-06
tvla_t_2;gauss;260;0.008576183935023454
tvla_t_3;gauss;260;0.028548800140256663
dlla9;gauss;260;1.429015705165445e-90
dlla2;gauss;260;2.0515348993584317e-25
tvla_t_1;gauss;270;8.272883778903828e-06
tvla_t_2;gauss;270;0.00528804071563322
tvla_t_3;gauss;270;0.09224663673128394
dlla9;gauss;270;3.298469979170773e-85
dlla2;gauss;270;3.3654012919634834e-31
tvla_t_1;gauss;280;2.8266977289419844e-05
tvla_t_2;gauss;280;0.0037086423825364633
tvla_t_3;gauss;280;0.05867985054177297
dlla9;gauss;280;1.4764365489547433e-74
dlla2;gauss;280;5.83294601028825e-25
tvla_t_1;gauss;290;1.9966413408434433e-05
tvla_t_2;gauss;290;0.01852008766473965
tvla_t_3;gauss;290;0.06009054012492585
dlla9;gauss;290;3.4678896588334383e-74
dlla2;gauss;290;4.575778135093522e-24
tvla_t_1;gauss;300;6.3156319555997376e-06
tvla_t_2;gauss;300;0.011393117341082679
tvla_t_3;gauss;300;0.09944836460958777
dlla9;gauss;300;3.9949017807036244e-72
dlla2;gauss;300;1.2625088312013694e-23
tvla_t_1;gauss;310;3.2016565903918743e-05
tvla_t_2;gauss;310;0.013840095274510444
tvla_t_3;gauss;310;0.14424620012594944
dlla9;gauss;310;1.081203712351212e-66
dlla2;gauss;310;3.146969160115297e-28
tvla_t_1;gauss;320;2.9309743243725934e-05
tvla_t_2;gauss;320;0.011372168336102537
tvla_t_3;gauss;320;0.11381480114735314
dlla9;gauss;320;1.504238249138093e-66
dlla2;gauss;320;1.687066037622009e-36
tvla_t_1;gauss;330;1.3702637805488657e-05
tvla_t_2;gauss;330;0.03491529709957456
tvla_t_3;gauss;330;0.1190196711379061
dlla9;gauss;330;1.2393011271163745e-60
dlla2;gauss;330;1.2625088312013694e-23
tvla_t_1;gauss;340;2.6442636273739464e-05
tvla_t_2;gauss;340;0.004861586261441481
tvla_t_3;gauss;340;0.1310497811461549
dlla9;gauss;340;2.5327913680348198e-71
dlla2;gauss;340;2.8402444239693933e-27
tvla_t_1;gauss;350;2.9295830112168565e-05
tvla_t_2;gauss;350;0.006679461530234323
tvla_t_3;gauss;350;0.08451544582528196
dlla9;gauss;350;3.304943589910209e-64
dlla2;gauss;350;8.40544941360109e-27
tvla_t_1;gauss;360;6.370462317954514e-05
tvla_t_2;gauss;360;0.009416299707934252
tvla_t_3;gauss;360;0.13550151429995577
dlla9;gauss;360;2.719929657190103e-56
dlla2;gauss;360;1.7374951731079313e-21
tvla_t_1;gauss;370;3.548417286117205e-05
tvla_t_2;gauss;370;0.014983440531285154
tvla_t_3;gauss;370;0.09702361216313808
dlla9;gauss;370;1.2050474610894803e-58
dlla2;gauss;370;2.4973315511776188e-22
tvla_t_1;gauss;380;0.00015915312225686678
tvla_t_2;gauss;380;0.016449676103861152
tvla_t_3;gauss;380;0.18208213672385423
dlla9;gauss;380;2.709736218762828e-78
dlla2;gauss;380;1.1614707772120099e-20
tvla_t_1;gauss;390;0.000362088850498241
tvla_t_2;gauss;390;0.009321922692232112
tvla_t_3;gauss;390;0.046676258176034886
dlla9;gauss;390;4.425405793609658e-54
dlla2;gauss;390;1.1614707772120099e-20
tvla_t_1;gauss;400;0.00016272674092774835
tvla_t_2;gauss;400;0.01228134924406645
tvla_t_3;gauss;400;0.14005820133022898
dlla9;gauss;400;3.473982768010453e-56
dlla2;gauss;400;6.620193805206593e-22
tvla_t_1;gauss;500;0.0008873160976581099
tvla_t_2;gauss;500;0.008759276225119378
tvla_t_3;gauss;500;0.16133344534533195
dlla9;gauss;500;4.1869383140856864e-38
dlla2;gauss;500;8.516756947710962e-17
tvla_t_1;gauss;600;0.007457014389278389
tvla_t_2;gauss;600;0.021531781241835697
tvla_t_3;gauss;600;0.15310651021679592
dlla9;gauss;600;9.37941634028734e-27
dlla2;gauss;600;4.121552504179989e-12
tvla_t_1;gauss;700;0.0015853086362359835
tvla_t_2;gauss;700;0.021393908999596013
tvla_t_3;gauss;700;0.20253319757491958
dlla9;gauss;700;7.964725363767779e-28
dlla2;gauss;700;2.5146839057923464e-07
tvla_t_1;gauss;800;0.003997708559750059
tvla_t_2;gauss;800;0.02085277039743424
tvla_t_3;gauss;800;0.1596205590370487
dlla9;gauss;800;1.5321280260422228e-20
dlla2;gauss;800;3.053217879504434e-06
tvla_t_1;gauss;900;0.02684305222940465
tvla_t_2;gauss;900;0.014546129943630656
tvla_t_3;gauss;900;0.15297196327035673
dlla9;gauss;900;2.816763284899812e-20
dlla2;gauss;900;1.889562766256615e-06
tvla_t_1;gauss;1000;0.013030702637679307
tvla_t_2;gauss;1000;0.005290890627981184
tvla_t_3;gauss;1000;0.16554568249065676
dlla9;gauss;1000;5.1077559896533795e-12
dlla2;gauss;1000;0.0033278027414746884
tvla_t_1;gauss;1100;0.0057560729685810445
tvla_t_2;gauss;1100;0.004693205237745316
tvla_t_3;gauss;1100;0.173496971052586
dlla9;gauss;1100;2.435266505345808e-14
dlla2;gauss;1100;0.017404239405933563
tvla_t_1;gauss;1200;0.010024340322317986
tvla_t_2;gauss;1200;0.025533990631286616
tvla_t_3;gauss;1200;0.16231336787133357
dlla9;gauss;1200;4.547379023535624e-08
dlla2;gauss;1200;0.028094181294069306
tvla_t_1;gauss;1300;0.018864988824102306
tvla_t_2;gauss;1300;0.013177948604912459
tvla_t_3;gauss;1300;0.11659619207663498
dlla9;gauss;1300;0.0004975258663196577
dlla2;gauss;1300;0.01351503827388624
tvla_t_1;gauss;1400;0.018639014392355734
tvla_t_2;gauss;1400;0.017266163441212252
tvla_t_3;gauss;1400;0.20914768084061286
dlla9;gauss;1400;0.002725385308224932
dlla2;gauss;1400;0.13446249025580992
tvla_t_1;gauss;1500;0.0370788563705409
tvla_t_2;gauss;1500;0.02600344021513737
tvla_t_3;gauss;1500;0.1724282653139188
dlla9;gauss;1500;0.00457524640519071
dlla2;gauss;1500;0.0009178018596485573
tvla_t_1;gauss;1600;0.028719125028706716
tvla_t_2;gauss;1600;0.02667613952018089
tvla_t_3;gauss;1600;0.13887562022272407
dlla9;gauss;1600;0.02031361910832917
dlla2;gauss;1600;0.579653669847257
tvla_t_1;gauss;1700;0.0142992549747497
tvla_t_2;gauss;1700;0.0146002576199936
tvla_t_3;gauss;1700;0.1512885069849375
dlla9;gauss;1700;0.0006681724754412476
dlla2;gauss;1700;0.11389999699411457
tvla_t_1;gauss;1800;0.007489764033054243
tvla_t_2;gauss;1800;0.024940172622108184
tvla_t_3;gauss;1800;0.2046533007162739
dlla9;gauss;1800;0.02619077240605145
dlla2;gauss;1800;0.7893102481285652
tvla_t_1;gauss;1900;0.012285672957870778
tvla_t_2;gauss;1900;0.00933614780912116
tvla_t_3;gauss;1900;0.20607155572671032
dlla9;gauss;1900;4.198060485224212e-06
dlla2;gauss;1900;0.15743932066820998
tvla_t_1;gauss;2000;0.02342528045412985
tvla_t_2;gauss;2000;0.007986778354884995
tvla_t_3;gauss;2000;0.22162756675089712
dlla9;gauss;2000;0.0023516365653622933
dlla2;gauss;2000;0.0059923494613933455
tvla_t_1;gauss;2100;0.005692348810324348
tvla_t_2;gauss;2100;0.002373324797907689
tvla_t_3;gauss;2100;0.15610959393686305
dlla9;gauss;2100;0.12128172526107665
dlla2;gauss;2100;0.15743932066820998
tvla_t_1;gauss;2200;0.00814350729224055
tvla_t_2;gauss;2200;0.0067279561692895505
tvla_t_3;gauss;2200;0.18015338523171065
dlla9;gauss;2200;0.3455863922187161
dlla2;gauss;2200;0.8171438518592433
tvla_t_1;gauss;2300;0.019709936431578985
tvla_t_2;gauss;2300;0.02758055244066434
tvla_t_3;gauss;2300;0.16451121690671777
dlla9;gauss;2300;0.03774571719524878
dlla2;gauss;2300;0.579653669847257
tvla_t_1;gauss;2400;0.0018910919853584217
tvla_t_2;gauss;2400;0.01526160683974324
tvla_t_3;gauss;2400;0.16333654353087051
dlla9;gauss;2400;0.03048178730403563
dlla2;gauss;2400;0.15743932066820998
tvla_t_1;gauss;2500;0.030172748170851343
tvla_t_2;gauss;2500;0.012103794496603978
tvla_t_3;gauss;2500;0.16832758718314658
dlla9;gauss;2500;0.003005166284877784
dlla2;gauss;2500;0.5400278095914963
tvla_t_1;gauss;2600;0.024851995314836825
tvla_t_2;gauss;2600;0.04104560526132639
tvla_t_3;gauss;2600;0.17448570833972038
dlla9;gauss;2600;0.8950379817104578
dlla2;gauss;2600;0.45997219040850373
tvla_t_1;gauss;2700;0.0045320149387420615
tvla_t_2;gauss;2700;0.016539430034640024
tvla_t_3;gauss;2700;0.16578756436661216
dlla9;gauss;2700;0.43274371066699946
dlla2;gauss;2700;0.3815123002764975
tvla_t_1;gauss;2800;0.014901818821724118
tvla_t_2;gauss;2800;0.00021063108036708077
tvla_t_3;gauss;2800;0.16994461373806136
dlla9;gauss;2800;0.24606543938160005
dlla2;gauss;2800;0.6923487221547446
tvla_t_1;gauss;2900;0.013113742671889608
tvla_t_2;gauss;2900;0.008221564175385235
tvla_t_3;gauss;2900;0.19787251225182273
dlla9;gauss;2900;0.9141693256643446
dlla2;gauss;2900;0.7591361418416869
tvla_t_1;gauss;3000;0.01085907816186961
tvla_t_2;gauss;3000;0.008252471746447134
tvla_t_3;gauss;3000;0.1906349822378682
dlla9;gauss;3000;0.0749420869536601
dlla2;gauss;3000;0.30765127784525537
tvla_t_1;gauss;3100;0.017824315831783375
tvla_t_2;gauss;3100;0.027675870759028835
tvla_t_3;gauss;3100;0.24451483841929475
dlla9;gauss;3100;0.8982368765029396
dlla2;gauss;3100;0.06583400801140711
tvla_t_1;gauss;3200;0.01929970852128707
tvla_t_2;gauss;3200;0.007984470069489135
tvla_t_3;gauss;3200;0.19990411721973922
dlla9;gauss;3200;0.01214271518277897
dlla2;gauss;3200;0.420346330152743
tvla_t_1;gauss;3300;0.040229823740781115
tvla_t_2;gauss;3300;0.01951916221734415
tvla_t_3;gauss;3300;0.254698406604689
dlla9;gauss;3300;0.4562473647828691
dlla2;gauss;3300;0.6184876997235025
tvla_t_1;gauss;3400;0.015460492128909785
tvla_t_2;gauss;3400;0.007903296512164938
tvla_t_3;gauss;3400;0.26208349215979215
dlla9;gauss;3400;0.42857533148733573
dlla2;gauss;3400;0.13446249025580992
tvla_t_1;gauss;3500;0.019466220223214405
tvla_t_2;gauss;3500;0.015150969022963133
tvla_t_3;gauss;3500;0.21594598853278454
dlla9;gauss;3500;0.00897922096430304
dlla2;gauss;3500;0.45997219040850373
tvla_t_1;gauss;3600;0.02043335139254072
tvla_t_2;gauss;3600;0.033146294811273104
tvla_t_3;gauss;3600;0.23746627857369734
dlla9;gauss;3600;0.615286735521863
dlla2;gauss;3600;0.11389999699411457
tvla_t_1;gauss;3700;0.005034950447709661
tvla_t_2;gauss;3700;0.0022048670322764885
tvla_t_3;gauss;3700;0.1654154155987937
dlla9;gauss;3700;0.9932553071422408
dlla2;gauss;3700;0.9202941546008023
tvla_t_1;gauss;3800;0.006094704138486047
tvla_t_2;gauss;3800;0.002305137091429439
tvla_t_3;gauss;3800;0.20349591128298697
dlla9;gauss;3800;0.4436273979043468
dlla2;gauss;3800;0.726753202296709
tvla_t_1;gauss;3900;0.020871579980638256
tvla_t_2;gauss;3900;0.014631045823216195
tvla_t_3;gauss;3900;0.15085223224199334
dlla9;gauss;3900;0.46860663231764454
