method;pollution;param;p
dlla_wegener;gauss;0.6000000000000001;1.215859491036232e-06
tvla_t_1;gauss;0.7000000000000001;0.05110718028030136
tvla_t_2;gauss;0.7000000000000001;0.007259716102553375
dlla_open;gauss;0.7000000000000001;3.5584305957598223e-11
dlla_wegener;gauss;0.7000000000000001;3.8690687374244947e-07
tvla_t_1;gauss;0.8;0.019765753540023686
tvla_t_2;gauss;0.8;0.00948327878529262
dlla_open;gauss;0.8;1.8261412164715624e-13
dlla_wegener;gauss;0.8;3.775806948895057e-09
tvla_t_1;gauss;0.9;0.023949542771624414
tvla_t_2;gauss;0.9;0.01991236089345382
dlla_open;gauss;0.9;2.684401004785444e-12
dlla_wegener;gauss;0.9;3.633969606566176e-06
tvla_t_1;gauss;1.0;0.025006919539608662
tvla_t_2;gauss;1.0;0.017964846741147608
dlla_open;gauss;1.0;3.2416136594399434e-11
dlla_wegener;gauss;1.0;3.3688293974139295e-08
tvla_t_1;gauss;1.1;0.035710789498754114
tvla_t_2;gauss;1.1;0.03012515025957184
dlla_open;gauss;1.1;3.523619682958461e-09
dlla_wegener;gauss;1.1;5.698875909992337e-07
tvla_t_1;gauss;1.2000000000000002;0.041517402361602104
tvla_t_2;gauss;1.2000000000000002;0.04303090967753108
dlla_open;gauss;1.2000000000000002;1.0088501266013385e-09
dlla_wegener;gauss;1.2000000000000002;1.0331608424620206e-05
tvla_t_1;gauss;1.3;0.04034587333875094
tvla_t_2;gauss;1.3;0.026444178169600645
dlla_open;gauss;1.3;1.6473997528181918e-09
dlla_wegener;gauss;1.3;2.1992171357070598e-08
tvla_t_1;gauss;1.4000000000000001;0.027211813668152156
tvla_t_2;gauss;1.4000000000000001;0.03452917517789866
dlla_open;gauss;1.4000000000000001;2.559515629092276e-10
dlla_wegener;gauss;1.4000000000000001;0.0003116280245401649
tvla_t_1;gauss;1.5;0.05877724525825152
tvla_t_2;gauss;1.5;0.01935938735640435
dlla_open;gauss;1.5;5.484205372242888e-10
dlla_wegener;gauss;1.5;0.0005392040428601056
tvla_t_1;gauss;1.6;0.012050019313180702
tvla_t_2;gauss;1.6;0.04180412681849245
dlla_open;gauss;1.6;1.6252911761022884e-06
dlla_wegener;gauss;1.6;0.006054641875284686
tvla_t_1;gauss;1.7000000000000002;0.020311410961761263
tvla_t_2;gauss;1.7000000000000002;0.013784213692330707
dlla_open;gauss;1.7000000000000002;1.698091367034641e-09
dlla_wegener;gauss;1.7000000000000002;0.00013144087813297595
