,DL-LA 9-class,DL-LA Wegener
0,,1.0
1,,0.75
2,,0.875
3,,0.9375
4,,0.96875
5,,0.890625
6,,0.9375
7,,0.96484375
8,0.3657969279952443,0.91015625
9,0.3657969279952443,0.828125
10,0.3657969279952443,0.7255859375
11,0.3657969279952443,0.61279296875
12,0.4523095039957449,0.70947265625
13,0.4523095039957449,0.78802490234375
14,0.4523095039957449,0.696380615234375
15,0.4523095039957449,0.7727508544921875
16,0.8989951219822054,0.8338470458984375
17,0.8989951219822054,0.8810577392578125
18,0.8989951219822054,0.9164657592773438
19,0.8989951219822054,0.9423408508300781
20,0.5105206010738148,0.9608230590820312
21,0.5105206010738148,0.9737606048583984
22,0.5105206010738148,0.9826551675796509
23,0.5105206010738148,0.9886720776557922
24,0.9123747000768709,0.9783573746681213
25,0.9123747000768709,0.9622406512498856
26,0.9123747000768709,0.9389609396457672
27,0.9123747000768709,0.956420723348856
28,0.8552433030073888,0.9319770261645317
29,0.8552433030073888,0.8997557889670134
30,0.8552433030073888,0.9251936078071594
31,0.8552433030073888,0.9449079174082726
32,0.8194689440916103,0.918622171273455
33,0.8194689440916103,0.9392752575222403
34,0.8194689440916103,0.9552344605326653
35,0.8194689440916103,0.9673773323884234
36,0.991773799582971,0.976484486280242
37,0.991773799582971,0.9832237801601877
38,0.991773799582971,0.9881486487647635
39,0.991773799582971,0.9807613458578999
40,0.7850366377417751,0.9702080559909518
41,0.7850366377417751,0.9557852265061229
42,0.7850366377417751,0.9368552628072848
43,0.7850366377417751,0.9519291227896929
44,0.8802906651302389,0.9324217745771649
45,0.8802906651302389,0.9080375893115047
46,0.8802906651302389,0.9280674557797255
47,0.8802906651302389,0.9442985544694906
48,0.7894151577502914,0.9237961140192611
49,0.7894151577502914,0.9405397737202819
50,0.7894151577502914,0.9540427250920729
51,0.7894151577502914,0.9648028894664689
52,0.7985395441668371,0.9732805947311444
53,0.7985395441668371,0.9798882179521418
54,0.7985395441668371,0.9849855272940538
55,0.7985395441668371,0.9779767269489245
56,0.8765938885215315,0.9686316598220857
57,0.8765938885215315,0.9760298379641665
58,0.8765938885215315,0.9818284100214731
59,0.8765938885215315,0.9740530520355393
60,0.7363093617827953,0.9801914925507502
61,0.7363093617827953,0.9849920678254663
62,0.7363093617827953,0.9887125136633711
63,0.7363093617827953,0.9836171204505886
64,0.8566926081965502,0.9875940127142239
65,0.8566926081965502,0.9906713698229893
66,0.8566926081965502,0.9864400037984368
67,0.8566926081965502,0.9897365331431462
68,0.8460452818500219,0.992283851273149
69,0.8460452818500219,0.9887685522537452
70,0.8460452818500219,0.9840364189583938
71,0.8460452818500219,0.9877695463358378
72,0.7165223478731193,0.9827920431659126
73,0.7165223478731193,0.9763035122479742
74,0.7165223478731193,0.9680250417664662
75,0.7165223478731193,0.9576769536645823
76,0.45400178851054596,0.9662253742704866
77,0.45400178851054596,0.9556087873889599
78,0.45400178851054596,0.9644182956523543
79,0.45400178851054596,0.971667786827439
80,0.3914558800572233,0.9626059228585832
81,0.3914558800572233,0.9514845443513505
82,0.3914558800572233,0.9607901875920959
83,0.3914558800572233,0.9685138714819149
84,0.28624461328626744,0.9589728502062563
85,0.28624461328626744,0.9473873243715281
86,0.28624461328626744,0.9335490574022688
87,0.28624461328626744,0.9453522851113425
88,0.2160238384642282,0.9553396316344053
89,0.2160238384642282,0.9433278229782899
90,0.2160238384642282,0.9535265284410289
91,0.2160238384642282,0.9621198821179675
92,0.23560363401296042,0.9693070506477703
93,0.23560363401296042,0.9752749673734099
94,0.23560363401296042,0.9801958811647264
95,0.23560363401296042,0.9740447389255807
96,0.14698108042165722,0.9791353393993569
97,0.14698108042165722,0.9833199855515292
98,0.14698108042165722,0.9780623532064926
99,0.14698108042165722,0.9715560331795097
100,0.19897046709986718,0.9769779665353286
101,0.19897046709986718,0.9702997315482828
102,0.19897046709986718,0.9621904462068711
103,0.19897046709986718,0.9690368100606863
104,0.1705715184679478,0.974778921680015
105,0.1705715184679478,0.9795640146961222
106,0.1705715184679478,0.983526669850087
107,0.1705715184679478,0.986788239861426
108,0.17685426095130938,0.9894567971434309
109,0.17685426095130938,0.9916274892608834
110,0.17685426095130938,0.9854844289322874
111,0.17685426095130938,0.9883288989935546
112,0.1402900073186514,0.9906586458824362
