,$\mu_{1}$,$\mu_{2}$,$\mu_{3}$
6472,0.5940776033974133,0.005909115144436121,0.49826762223584853
6473,0.5940776033974133,0.005909115144436121,0.49826762223584853
6474,0.6038508716098798,0.005794486170972146,0.5038608924562666
6475,0.6038508716098798,0.005794486170972146,0.5038608924562666
6476,0.6038517954861803,0.00556282648325788,0.5074355542160751
6477,0.6038517954861803,0.00556282648325788,0.5074355542160751
6478,0.5941364222149808,0.005004427917390227,0.5042355078436171
6479,0.5941364222149808,0.005004427917390227,0.5042355078436171
6480,0.6039085427016648,0.0049833036019961184,0.5061283837591639
6481,0.6039085427016648,0.0049833036019961184,0.5061283837591639
6482,0.5941942495627766,0.0048094803593076545,0.5089848913810249
6483,0.5941942495627766,0.0048094803593076545,0.5089848913810249
6484,0.575003881311214,0.004590391108168076,0.5075858767809993
6485,0.575003881311214,0.004590391108168076,0.5075858767809993
6486,0.5750048616588257,0.004191422837409088,0.511410276634099
6487,0.5750048616588257,0.004191422837409088,0.511410276634099
6488,0.5846461481010876,0.004178955009273395,0.5112442070207868
6489,0.5846461481010876,0.004178955009273395,0.5112442070207868
6490,0.5750819219850843,0.0041628935657860655,0.494797348049573
6491,0.5750819219850843,0.0041628935657860655,0.494797348049573
6492,0.5848860515116954,0.0039017115175687947,0.4915462265254912
6493,0.5848860515116954,0.0039017115175687947,0.4915462265254912
6494,0.5753260472351154,0.003904749069473072,0.5276339970328381
6495,0.5753260472351154,0.003904749069473072,0.5276339970328381
6496,0.5658593466381392,0.00405176477904617,0.5297643685036398
6497,0.5658593466381392,0.00405176477904617,0.5297643685036398
6498,0.5659191568713149,0.005269098623497861,0.5289357448426336
6499,0.5659191568713149,0.005269098623497861,0.5289357448426336
6500,0.5659789057363471,0.0053841773396663415,0.5360343530087583
6501,0.5659789057363471,0.0053841773396663415,0.5360343530087583
6502,0.5949103049394524,0.005526954608146883,0.533524400310866
6503,0.5949103049394524,0.005526954608146883,0.533524400310866
6504,0.5949668369154937,0.0056569378052787325,0.5366179826076904
6505,0.5949668369154937,0.0056569378052787325,0.5366179826076904
6506,0.5950233105836404,0.005663487214000467,0.5457897543531771
6507,0.5950233105836404,0.005663487214000467,0.5457897543531771
6508,0.5950242597575093,0.005775622355678795,0.5472110913745167
6509,0.5950242597575093,0.005775622355678795,0.5472110913745167
6510,0.5853987606267748,0.005751843212937265,0.5444823233607157
6511,0.5853987606267748,0.005751843212937265,0.5444823233607157
6512,0.5950816320202561,0.005905035788079493,0.5445897859565485
6513,0.5950816320202561,0.005905035788079493,0.5445897859565485
6514,0.6048354206687893,0.005960849374176576,0.5461997011282025
6515,0.6048354206687893,0.005960849374176576,0.5461997011282025
6516,0.5951389538024993,0.005869303934904823,0.5491863773002031
6517,0.5951389538024993,0.005869303934904823,0.5491863773002031
6518,0.5952284770573497,0.0058649204588637205,0.5569302066335429
6519,0.5952284770573497,0.0058649204588637205,0.5569302066335429
6520,0.5953178863077973,0.005653120055540164,0.5507397051623453
6521,0.5953178863077973,0.005653120055540164,0.5507397051623453
6522,0.5953188293504396,0.0045324347641315784,0.5533515417288943
6523,0.5953188293504396,0.0045324347641315784,0.5533515417288943
6524,0.6149015960130153,0.004594580361052132,0.5480209952421289
6525,0.6149015960130153,0.004594580361052132,0.5480209952421289
6526,0.6347547082275959,0.004766692157171448,0.5429848857619441
6527,0.6347547082275959,0.004766692157171448,0.5429848857619441
6528,0.6348064959970228,0.004771379280561531,0.548301163451548
6529,0.6348064959970228,0.004771379280561531,0.548301163451548
6530,0.644837268905512,0.004760222330142448,0.5404014434333964
6531,0.644837268905512,0.004760222330142448,0.5404014434333964
6532,0.6448878148322292,0.004719145653862993,0.5389899021617978
6533,0.6448878148322292,0.004719145653862993,0.5389899021617978
6534,0.6549654527923857,0.004684102104991538,0.5395487172929501
6535,0.6549654527923857,0.004684102104991538,0.5395487172929501
6536,0.6550147035374367,0.004894605657318053,0.5350527627301815
6537,0.6550147035374367,0.004894605657318053,0.5350527627301815
6538,0.6651527198248177,0.0047673517471300275,0.5335001871570582
6539,0.6651527198248177,0.0047673517471300275,0.5335001871570582
6540,0.6651535340486061,0.004847623676810215,0.5384210056223006
6541,0.6651535340486061,0.004847623676810215,0.5384210056223006
6542,0.6753515215485593,0.004801892986179974,0.5349830979769553
6543,0.6753515215485593,0.004801892986179974,0.5349830979769553
6544,0.6856212366774421,0.004388951132069688,0.53197539431323
6545,0.6856212366774421,0.004388951132069688,0.53197539431323
6546,0.6856665886422053,0.004393214748095737,0.532281110948041
6547,0.6856665886422053,0.004393214748095737,0.532281110948041
6548,0.6856673606437058,0.004520078617391973,0.5284424388999189
6549,0.6856673606437058,0.004520078617391973,0.5284424388999189
6550,0.6857394486130401,0.004686973998296865,0.5355318035677104
6551,0.6857394486130401,0.004686973998296865,0.5355318035677104
6552,0.6857402150536077,0.004482213955554866,0.5346409762370213
6553,0.6857402150536077,0.004482213955554866,0.5346409762370213
6554,0.6654041393000811,0.00498898182060343,0.5395651664216826
6555,0.6654041393000811,0.00498898182060343,0.5395651664216826
6556,0.6859020268748308,0.004975214490223633,0.5421567387005175
6557,0.6859020268748308,0.004975214490223633,0.5421567387005175
6558,0.6962193187186281,0.0049480948086307285,0.543390387612264
6559,0.6962193187186281,0.0049480948086307285,0.543390387612264
6560,0.685974698446068,0.005014543973876072,0.5455754542800573
6561,0.685974698446068,0.005014543973876072,0.5455754542800573
6562,0.6757762452755858,0.004637234359261773,0.5373382312723193
6563,0.6757762452755858,0.004637234359261773,0.5373382312723193
6564,0.6758227431509297,0.004635145185238246,0.5308427370601827
6565,0.6758227431509297,0.004635145185238246,0.5308427370601827
6566,0.6758235321517223,0.0050430561879723544,0.530944279074226
6567,0.6758235321517223,0.0050430561879723544,0.530944279074226
6568,0.6657011270033628,0.005005961707913875,0.5349966127018733
6569,0.6657011270033628,0.005005961707913875,0.5349966127018733
6570,0.6657019341178703,0.005061186890863451,0.5311364458915191
6571,0.6657019341178703,0.005061186890863451,0.5311364458915191
6572,0.686139215944529,0.004996083869636393,0.530017049828085
6573,0.686139215944529,0.004996083869636393,0.530017049828085
6574,0.6760912925670122,0.004684852441322892,0.5330571934785411
6575,0.6760912925670122,0.004684852441322892,0.5330571934785411
6576,0.6966739933212323,0.004524227751990606,0.527440334012211
6577,0.6966739933212323,0.004524227751990606,0.527440334012211
6578,0.7174919819786105,0.0038957541749975386,0.5274382483600277
6579,0.7174919819786105,0.0038957541749975386,0.5274382483600277
6580,0.7279494997097871,0.003878150863049015,0.5265633520171644
6581,0.7279494997097871,0.003878150863049015,0.5265633520171644
6582,0.7596278439782664,0.004153186234556667,0.5298461758523533
6583,0.7596278439782664,0.004153186234556667,0.5298461758523533
6584,0.7596284327317633,0.00414584245965961,0.5301661715528699
6585,0.7596284327317633,0.00414584245965961,0.5301661715528699
6586,0.7490913541779329,0.00409974496353445,0.5291362762086367
6587,0.7490913541779329,0.00409974496353445,0.5291362762086367
6588,0.759674659883446,0.004087503264805146,0.5320833344778398
6589,0.759674659883446,0.004087503264805146,0.5320833344778398
6590,0.7703015012143273,0.004123099268788446,0.5308160124103174
6591,0.7703015012143273,0.004123099268788446,0.5308160124103174
6592,0.7703020651989902,0.0034703202467087795,0.5275930887113651
6593,0.7703020651989902,0.0034703202467087795,0.5275930887113651
6594,0.7703358847438521,0.002958359076445585,0.5354344174443759
6595,0.7703358847438521,0.002958359076445585,0.5354344174443759
6596,0.7810123088573706,0.0029288067221227105,0.5338193539178626
6597,0.7810123088573706,0.0029288067221227105,0.5338193539178626
6598,0.7810446140181079,0.0024237650514391347,0.5339312210083722
6599,0.7810446140181079,0.0024237650514391347,0.5339312210083722
6600,0.8241885666135303,0.0023957855447785574,0.53558203819367
6601,0.8241885666135303,0.0023957855447785574,0.53558203819367
6602,0.7708772198575877,0.002304790875121771,0.539709298385591
6603,0.7708772198575877,0.002304790875121771,0.539709298385591
6604,0.7709107303967156,0.002347952186625203,0.5363618572624975
6605,0.7709107303967156,0.002347952186625203,0.5363618572624975
6606,0.7603459731832418,0.0025117952770143622,0.5385067173558149
6607,0.7603459731832418,0.0025117952770143622,0.5385067173558149
6608,0.7498273192323781,0.00221386515222394,0.5502092591930423
6609,0.7498273192323781,0.00221386515222394,0.5502092591930423
6610,0.7709881349428136,0.002168690157598611,0.5582085431988595
6611,0.7709881349428136,0.002168690157598611,0.5582085431988595
6612,0.7709887053701223,0.002155893380663099,0.5581568798399759
6613,0.7709887053701223,0.002155893380663099,0.5581568798399759
6614,0.7816268692627223,0.0022165513950308004,0.5451444430605314
6615,0.7816268692627223,0.0022165513950308004,0.5451444430605314
6616,0.7605273847217194,0.002215622182783181,0.5498019754585195
6617,0.7605273847217194,0.002215622182783181,0.5498019754585195
6618,0.75002683021066,0.002131862659180323,0.5472402603035448
6619,0.75002683021066,0.002131862659180323,0.5472402603035448
6620,0.771171733491256,0.002148705440024519,0.5495403650516861
6621,0.771171733491256,0.002148705440024519,0.5495403650516861
6622,0.7711722978515956,0.0022606540264601144,0.5512063291789853
6623,0.7711722978515956,0.0022606540264601144,0.5512063291789853
6624,0.7818023842489518,0.0021769690897884665,0.554778549395665
6625,0.7818023842489518,0.0021769690897884665,0.554778549395665
6626,0.7712160843457246,0.002202563693695515,0.5549321455020055
6627,0.7712160843457246,0.002202563693695515,0.5549321455020055
6628,0.7606747340954283,0.002217617009683367,0.5618077064964626
6629,0.7606747340954283,0.002217617009683367,0.5618077064964626
6630,0.781894914378086,0.002278964007393497,0.5543004575808619
6631,0.781894914378086,0.002278964007393497,0.5543004575808619
6632,0.750308854900344,0.0025666864375380794,0.5548160868044267
6633,0.750308854900344,0.0025666864375380794,0.5548160868044267
6634,0.7714312648970871,0.0025377902891176975,0.5471153167469843
6635,0.7714312648970871,0.0025377902891176975,0.5471153167469843
6636,0.7927161642651507,0.0027368648127582317,0.5529288654589917
6637,0.7927161642651507,0.0027368648127582317,0.5529288654589917
6638,0.7927464978148953,0.0027196686234219444,0.5597802703826689
6639,0.7927464978148953,0.0027196686234219444,0.5597802703826689
6640,0.7821229134403072,0.0027167899711578896,0.5619594211302101
6641,0.7821229134403072,0.0027167899711578896,0.5619594211302101
6642,0.761013465841011,0.002820863221502469,0.5607618147705291
6643,0.761013465841011,0.002820863221502469,0.5607618147705291
6644,0.7505326363528884,0.002870985629490432,0.5573349549687003
6645,0.7505326363528884,0.002870985629490432,0.5573349549687003
6646,0.7505332447303108,0.002891162383770364,0.5613145343034699
6647,0.7505332447303108,0.002891162383770364,0.5613145343034699
6648,0.7610696873416658,0.0030141728788608863,0.5601191704356189
6649,0.7610696873416658,0.0030141728788608863,0.5601191704356189
6650,0.7401492281795328,0.002791043610546163,0.5615711165582944
6651,0.7401492281795328,0.002791043610546163,0.5615711165582944
6652,0.7297571639551006,0.0028162549674536443,0.5657610161549775
6653,0.7297571639551006,0.0028162549674536443,0.5657610161549775
6654,0.7507092289100076,0.002851447541172775,0.5691291023561684
6655,0.7507092289100076,0.002851447541172775,0.5691291023561684
6656,0.761337115134044,0.0028918939518082173,0.5698263946085722
6657,0.761337115134044,0.0028918939518082173,0.5698263946085722
6658,0.7613376937517357,0.002871314474500063,0.5628968752344814
6659,0.7613376937517357,0.002871314474500063,0.5628968752344814
6660,0.7613382720176797,0.002885897191325928,0.5628657361146281
6661,0.7613382720176797,0.002885897191325928,0.5628657361146281
6662,0.7404395054241955,0.0030216501778835714,0.5701366593737622
6663,0.7404395054241955,0.0030216501778835714,0.5701366593737622
6664,0.7509065679747589,0.003058654960878457,0.5718160954844287
6665,0.7509065679747589,0.003058654960878457,0.5718160954844287
6666,0.7614180596555267,0.0030990846380267016,0.5649659194173093
6667,0.7614180596555267,0.0030990846380267016,0.5649659194173093
6668,0.7719721460336333,0.002930451869972813,0.5660430906528862
6669,0.7719721460336333,0.002930451869972813,0.5660430906528862
6670,0.7825669698186125,0.0029551703999592467,0.5632218304037443
6671,0.7825669698186125,0.0029551703999592467,0.5632218304037443
6672,0.7825675025820187,0.002936699407555211,0.5482995741986774
6673,0.7825675025820187,0.002936699407555211,0.5482995741986774
6674,0.8038797199863079,0.002941918580573081,0.5473970944608502
6675,0.8038797199863079,0.002941918580573081,0.5473970944608502
6676,0.8039251587503804,0.0031529497308699214,0.5477046132164665
6677,0.8039251587503804,0.0031529497308699214,0.5477046132164665
6678,0.8039537810534622,0.002967947701194173,0.5526370044761821
6679,0.8039537810534622,0.002967947701194173,0.5526370044761821
6680,0.8039542620098887,0.0029122268492464006,0.5524040073265892
6681,0.8039542620098887,0.0029122268492464006,0.5524040073265892
6682,0.8253970520433831,0.002809448470509919,0.5518837006418214
6683,0.8253970520433831,0.002809448470509919,0.5518837006418214
6684,0.8361621159829165,0.003137622010733926,0.546596266056696
6685,0.8361621159829165,0.003137622010733926,0.546596266056696
6686,0.8469563073880921,0.003393904009642197,0.5470701279212241
6687,0.8469563073880921,0.003393904009642197,0.5470701279212241
6688,0.8469566866861304,0.0036084762390990325,0.5408396811518458
6689,0.8469566866861304,0.0036084762390990325,0.5408396811518458
6690,0.8469923868251643,0.0036338453458402043,0.5411302278037896
6691,0.8469923868251643,0.0036338453458402043,0.5411302278037896
6692,0.8255222009092636,0.003576725286692611,0.541233448445819
6693,0.8255222009092636,0.003576725286692611,0.541233448445819
6694,0.8470946631350834,0.0038066132963147344,0.5366207892671339
6695,0.8470946631350834,0.0038066132963147344,0.5366207892671339
6696,0.8256132563441821,0.0038014822775892083,0.5359288444272536
6697,0.8256132563441821,0.0038014822775892083,0.5359288444272536
6698,0.8363653508618774,0.0038384658508972924,0.5403190274688496
6699,0.8363653508618774,0.0038384658508972924,0.5403190274688496
6700,0.8256391430770105,0.0037779649190315167,0.5475704202377718
6701,0.8256391430770105,0.0037779649190315167,0.5475704202377718
6702,0.8363896802362172,0.0036264681219417235,0.5519897849874185
6703,0.8363896802362172,0.0036264681219417235,0.5519897849874185
6704,0.8471692252836405,0.0038516455614660107,0.5523063877773136
6705,0.8471692252836405,0.0038516455614660107,0.5523063877773136
6706,0.8688127914300561,0.004143592098706257,0.55353311214722
6707,0.8688127914300561,0.004143592098706257,0.55353311214722
6708,0.8906385087634812,0.0040320281375231205,0.5565005844191705
6709,0.8906385087634812,0.0040320281375231205,0.5565005844191705
6710,0.9124411269686139,0.004616994154086124,0.558783336129381
6711,0.9124411269686139,0.004616994154086124,0.558783336129381
6712,0.9124413451798246,0.004407132312039208,0.5447176404500396
6713,0.9124413451798246,0.004407132312039208,0.5447176404500396
6714,0.9452588352383355,0.004303696551737597,0.5541736134314064
6715,0.9452588352383355,0.004303696551737597,0.5541736134314064
6716,0.9780989865589061,0.004318244397993569,0.5558959524287451
6717,0.9780989865589061,0.004318244397993569,0.5558959524287451
6718,0.9890492834110838,0.004548173167797294,0.5627347287976059
6719,0.9890492834110838,0.004548173167797294,0.5627347287976059
6720,0.978102270745508,0.004405522535625105,0.5532062763437218
6721,0.978102270745508,0.004405522535625105,0.5532062763437218
6722,0.9671610196196517,0.004040213590172375,0.5598618670336684
6723,0.9671610196196517,0.004040213590172375,0.5598618670336684
6724,0.978106502103326,0.004038648398079423,0.5598212800044322
6725,0.978106502103326,0.004038648398079423,0.5598212800044322
6726,0.9781097273167647,0.004167522674273031,0.555213554418824
6727,0.9781097273167647,0.004167522674273031,0.555213554418824
6728,0.9890546534269637,0.00426534936265077,0.5528847949713829
6729,0.9890546534269637,0.00426534936265077,0.5528847949713829
6730,0.9890562640396154,0.004218745866783569,0.561084370934694
6731,0.9890562640396154,0.004218745866783569,0.561084370934694
6732,0.9781162227539395,0.004142242262153098,0.5651807621313998
6733,0.9781162227539395,0.004142242262153098,0.5651807621313998
6734,0.9453535231857954,0.004007375932328213,0.55708401489335
6735,0.9453535231857954,0.004007375932328213,0.55708401489335
6736,0.9562756650132176,0.004226754943530463,0.5556327229303112
6737,0.9562756650132176,0.004226754943530463,0.5556327229303112
6738,0.9672020133611994,0.0043779339411807025,0.5560840560315904
6739,0.9672020133611994,0.0043779339411807025,0.5560840560315904
6740,0.9672020952883424,0.004454664876003714,0.5309375273605624
6741,0.9672020952883424,0.004454664876003714,0.5309375273605624
6742,0.9562841965659623,0.004406408779612583,0.5295115798203146
6743,0.9562841965659623,0.004406408779612583,0.5295115798203146
6744,0.9562906114425722,0.00427276322484616,0.521696443594377
6745,0.9562906114425722,0.00427276322484616,0.521696443594377
6746,0.9562907206068475,0.004309327754641774,0.5217903441253917
6747,0.9562907206068475,0.004309327754641774,0.5217903441253917
6748,0.9453852123337281,0.00442391649837287,0.5222645301527761
6749,0.9453852123337281,0.00442391649837287,0.5222645301527761
6750,0.9562991351587508,0.0043459565234791825,0.5224645099215695
6751,0.9562991351587508,0.0043459565234791825,0.5224645099215695
6752,0.9454185211336058,0.0043532398911435045,0.5304110563842012
6753,0.9454185211336058,0.0043532398911435045,0.5304110563842012
6754,0.9563276828055004,0.004974737426686159,0.5270662546058615
6755,0.9563276828055004,0.004974737426686159,0.5270662546058615
6756,0.9781598043291855,0.00494100265292153,0.5310375645855868
6757,0.9781598043291855,0.00494100265292153,0.5310375645855868
6758,0.9781598580507029,0.004923762665346056,0.528037434662145
6759,0.9781598580507029,0.004923762665346056,0.528037434662145
6760,0.9672487502266967,0.004929136157046522,0.5235111298906849
6761,0.9672487502266967,0.004929136157046522,0.5235111298906849
6762,0.9563463309923399,0.004964690414520457,0.5235284404295997
6763,0.9563463309923399,0.004964690414520457,0.5235284404295997
6764,0.967255040663832,0.00503996057460396,0.5252051607328755
6765,0.967255040663832,0.00503996057460396,0.5252051607328755
6766,0.9672551207352094,0.005011179072992696,0.521976372870625
6767,0.9672551207352094,0.005011179072992696,0.521976372870625
6768,0.9672552007586726,0.004893951898639118,0.5224059356607098
6769,0.9672552007586726,0.004893951898639118,0.5224059356607098
6770,0.9781683572915456,0.005375332275304145,0.5131667761983885
6771,0.9781683572915456,0.005375332275304145,0.5131667761983885
6772,0.978171558774923,0.005432976147299097,0.4718911898310225
6773,0.978171558774923,0.005432976147299097,0.4718911898310225
6774,1.0,0.0056318013683485015,0.4720774188242778
6775,1.0,0.0056318013683485015,0.4720774188242778
6776,0.9672833144827804,0.005687901551840018,0.47053620816834496
6777,0.9672833144827804,0.005687901551840018,0.47053620816834496
6778,0.9781943119861135,0.006123589210548655,0.4750258116379068
6779,0.9781943119861135,0.006123589210548655,0.4750258116379068
6780,0.9564193950408193,0.005900322010099636,0.4770030250397659
6781,0.9564193950408193,0.005900322010099636,0.4770030250397659
6782,0.9782056865301244,0.005784555471723347,0.4739282428176057
6783,0.9782056865301244,0.005784555471723347,0.4739282428176057
6784,0.9891031052701293,0.005846124086250314,0.4666095762903423
6785,0.9891031052701293,0.005846124086250314,0.4666095762903423
6786,0.9999999999999998,0.00603573493213159,0.4651550163553937
6787,0.9999999999999998,0.00603573493213159,0.4651550163553937
6788,0.9782170960825383,0.0067094240476447825,0.4620703956845683
6789,0.9782170960825383,0.0067094240476447825,0.4620703956845683
6790,0.9782171502555064,0.00675280368364652,0.46114433963245827
6791,0.9782171502555064,0.00675280368364652,0.46114433963245827
6792,0.9891083673753207,0.006617046181607373,0.46902294359025964
6793,0.9891083673753207,0.006617046181607373,0.46902294359025964
6794,0.9999999999999997,0.006627413137812164,0.47213483321740923
6795,0.9999999999999997,0.006627413137812164,0.47213483321740923
6796,0.9891109199009585,0.006400995875732709,0.4649511601328723
6797,0.9891109199009585,0.006400995875732709,0.4649511601328723
6798,0.9782335846405139,0.006035581420905604,0.45916113964718397
6799,0.9782335846405139,0.006035581420905604,0.45916113964718397
6800,0.989116585249695,0.005941224979509422,0.45924090128761963
6801,0.989116585249695,0.005941224979509422,0.45924090128761963
6802,0.9891181677988328,0.006205855811665013,0.4644475720612412
6803,0.9891181677988328,0.006205855811665013,0.4644475720612412
6804,0.9891181949088963,0.006022620687177996,0.45966030439204386
6805,0.9891181949088963,0.006022620687177996,0.45966030439204386
6806,0.9782400214830498,0.005988330245748828,0.45814908681404953
6807,0.9782400214830498,0.005988330245748828,0.45814908681404953
6808,0.9891198031525128,0.005880290343977506,0.4549437342873578
6809,0.9891198031525128,0.005880290343977506,0.4549437342873578
6810,0.9999999999999998,0.0058659892174216825,0.4570091578435297
6811,0.9999999999999998,0.0058659892174216825,0.4570091578435297
6812,0.9782473335492137,0.005858445405973737,0.4605173399261
6813,0.9782473335492137,0.005858445405973737,0.4605173399261
6814,0.9565190105371157,0.005934809364105471,0.4648432600949013
6815,0.9565190105371157,0.005934809364105471,0.4648432600949013
6816,0.9673860050188697,0.006207297700056226,0.4664159812959038
6817,0.9673860050188697,0.006207297700056226,0.4664159812959038
6818,0.9565272962299314,0.006438611388567292,0.45905824335736034
6819,0.9565272962299314,0.006438611388567292,0.45905824335736034
6820,0.9782596673482327,0.006501609591795917,0.4532097254049049
6821,0.9782596673482327,0.006501609591795917,0.4532097254049049
6822,0.989129626561755,0.006409666568566585,0.4625998749399326
6823,0.989129626561755,0.006409666568566585,0.4625998749399326
6824,1.0,0.006244939288730349,0.46268875865322845
6825,1.0,0.006244939288730349,0.46268875865322845
6826,0.9891321660148303,0.0060955854591852226,0.45290074563782423
6827,0.9891321660148303,0.0060955854591852226,0.45290074563782423
6828,1.0,0.005524871749788996,0.49701110498931744
6829,1.0,0.005524871749788996,0.49701110498931744
6830,0.9891391940808286,0.0056816341326089434,0.4981147307919258
6831,0.9891391940808286,0.0056816341326089434,0.4981147307919258
6832,1.0,0.005716026079581324,0.5014518222904455
6833,1.0,0.005716026079581324,0.5014518222904455
6834,1.0,0.0059444703134024415,0.5029120718630847
6835,1.0,0.0059444703134024415,0.5029120718630847
6836,0.9674485845250997,0.005953919099708706,0.5047252255617269
6837,0.9674485845250997,0.005953919099708706,0.5047252255617269
6838,0.967448664352876,0.005550328477805805,0.5129628526854388
6839,0.967448664352876,0.005550328477805805,0.5129628526854388
6840,0.9457846687227964,0.005609779481907689,0.5105398783398598
6841,0.9457846687227964,0.005609779481907689,0.5105398783398598
6842,0.9566188977706724,0.005766145449438737,0.508945891419261
6843,0.9566188977706724,0.005766145449438737,0.508945891419261
6844,0.9566190041391747,0.005780327659798761,0.510451963680778
6845,0.9566190041391747,0.005780327659798761,0.510451963680778
6846,0.9566191104447417,0.005528730491427834,0.5107119110357359
6847,0.9566191104447417,0.005528730491427834,0.5107119110357359
6848,0.956619216687429,0.005043195948923426,0.5059252581303255
6849,0.956619216687429,0.005043195948923426,0.5059252581303255
6850,0.9674611756480056,0.004753958401801135,0.5045502127296216
6851,0.9674611756480056,0.004753958401801135,0.5045502127296216
6852,0.9458054779160874,0.004285201277483764,0.5056777487351285
6853,0.9458054779160874,0.004285201277483764,0.5056777487351285
6854,0.9458179072227679,0.00432885896201003,0.5093650107598378
6855,0.9458179072227679,0.00432885896201003,0.5093650107598378
6856,0.9458180383879435,0.004194849438394083,0.5078729096887501
6857,0.9458180383879435,0.004194849438394083,0.5078729096887501
6858,0.9566474494336172,0.004048428725519679,0.5085688724862056
6859,0.9566474494336172,0.004048428725519679,0.5085688724862056
6860,0.9458305813208223,0.0040622254353584845,0.5037909892902013
6861,0.9458305813208223,0.0040622254353584845,0.5037909892902013
6862,0.9458429774118792,0.004118905192328219,0.5008908876842604
6863,0.9458429774118792,0.004118905192328219,0.5008908876842604
6864,0.9350383096708568,0.004110669112259092,0.5012089398083432
6865,0.9350383096708568,0.004110669112259092,0.5012089398083432
6866,0.9458509359244696,0.0044574409119039985,0.49970118024543275
6867,0.9458509359244696,0.0044574409119039985,0.49970118024543275
6868,0.956673775683803,0.00399798738784486,0.4998855158050717
6869,0.956673775683803,0.00399798738784486,0.4998855158050717
6870,0.9458634448067301,0.0037204831282802832,0.5044698049239713
6871,0.9458634448067301,0.0037204831282802832,0.5044698049239713
6872,0.9567015462182231,0.0037332614205262205,0.5072078074920072
6873,0.9567015462182231,0.0037332614205262205,0.5072078074920072
6874,0.9675215705468729,0.003739062587420316,0.5090138645199971
6875,0.9675215705468729,0.003739062587420316,0.5090138645199971
6876,0.967526266081421,0.003591620628881988,0.5091675263905051
6877,0.967526266081421,0.003591620628881988,0.5091675263905051
6878,0.9783561716053404,0.0035940701310211596,0.50501896654613
6879,0.9783561716053404,0.0035940701310211596,0.50501896654613
6880,0.9675429770696219,0.0033423112797369655,0.4979861011161463
6881,0.9675429770696219,0.0033423112797369655,0.4979861011161463
6882,0.9459415340467128,0.0033358205985895583,0.49260290314850275
6883,0.9459415340467128,0.0033358205985895583,0.49260290314850275
6884,0.9783731426677464,0.00322645510610862,0.5006858657524917
6885,0.9783731426677464,0.00322645510610862,0.5006858657524917
6886,0.9891863708756761,0.0031692232795432857,0.49733251201536033
6887,0.9891863708756761,0.0031692232795432857,0.49733251201536033
6888,1.0,0.0031359672515049127,0.4973984017032541
6889,1.0,0.0031359672515049127,0.4973984017032541
6890,0.9783904159977983,0.0029456047028240196,0.5110108815706365
6891,0.9783904159977983,0.0029456047028240196,0.5110108815706365
6892,0.946036656676307,0.003065591336101376,0.5143812046562104
6893,0.946036656676307,0.003065591336101376,0.5143812046562104
6894,0.9245205835495605,0.0031004591248761522,0.5177450402738651
6895,0.9245205835495605,0.0031004591248761522,0.5177450402738651
6896,0.9245207632845074,0.0027613809916663366,0.5181484222043315
6897,0.9245207632845074,0.0027613809916663366,0.5181484222043315
6898,0.9245209429139394,0.002737040645959972,0.5239183965971693
6899,0.9245209429139394,0.002737040645959972,0.5239183965971693
6900,0.9676361124435329,0.00243172690209122,0.5195034158165317
6901,0.9676361124435329,0.00243172690209122,0.5195034158165317
6902,0.9784223602003153,0.0024179763750654475,0.5195546511126297
6903,0.9784223602003153,0.0024179763750654475,0.5195546511126297
6904,0.9892109801364561,0.002515531275002605,0.522331506380063
6905,0.9892109801364561,0.002515531275002605,0.522331506380063
6906,0.9892110059127042,0.002699902790893722,0.5281210178802975
6907,0.9892110059127042,0.002699902790893722,0.5281210178802975
6908,0.9892130039692534,0.00269624788098879,0.521610270767825
6909,0.9892130039692534,0.00269624788098879,0.521610270767825
6910,0.9892130297011341,0.0023726203321122064,0.5172100266946171
6911,0.9892130297011341,0.0023726203321122064,0.5172100266946171
6912,1.0,0.0024421637382201376,0.5121376973263712
6913,1.0,0.0024421637382201376,0.5121376973263712
6914,0.9569179713214159,0.00235075130004743,0.5107760522935368
6915,0.9569179713214159,0.00235075130004743,0.5107760522935368
6916,0.9354281051839579,0.0024145301496072075,0.5135283863704831
6917,0.9354281051839579,0.0024145301496072075,0.5135283863704831
6918,0.9247013009703261,0.002559266442098924,0.5128862531160496
6919,0.9247013009703261,0.002559266442098924,0.5128862531160496
6920,0.9354374760233302,0.00255227370871855,0.5110561282952623
6921,0.9354374760233302,0.00255227370871855,0.5110561282952623
6922,0.9461838376664389,0.002459520514391244,0.5128657689043319
6923,0.9461838376664389,0.002459520514391244,0.5128657689043319
6924,0.9461839649616997,0.002175103365557988,0.5086108801211356
6925,0.9461839649616997,0.002175103365557988,0.5086108801211356
6926,0.9461840921825355,0.002033725082776906,0.5097094386948147
6927,0.9461840921825355,0.002033725082776906,0.5097094386948147
6928,0.9677079487923814,0.002029761585963384,0.5128302525633488
6929,0.9677079487923814,0.002029761585963384,0.5128302525633488
6930,0.9677125611722741,0.0020325714102667728,0.5092375325639436
6931,0.9677125611722741,0.0020325714102667728,0.5092375325639436
6932,0.9462236042944,0.001994989432165774,0.5146802817516629
6933,0.9462236042944,0.001994989432165774,0.5146802817516629
6934,0.9569702667814903,0.0018954212833441567,0.5130802164931135
6935,0.9569702667814903,0.0018954212833441567,0.5130802164931135
6936,0.9677245329724504,0.0018403590564582877,0.5048897014653517
6937,0.9677245329724504,0.0018403590564582877,0.5048897014653517
