,DL-LA 9-class,DL-LA Wegener
113,0.10272894603083998,0.22684764985196454
114,0.10272894603083998,0.2006633034176341
115,0.10272894603083998,0.2288070334381574
116,0.04223427328655418,0.2587673598216175
117,0.04223427328655418,0.2903560810945126
118,0.04223427328655418,0.32335077365214965
119,0.04223427328655418,0.2919412103851826
120,0.02107554054638222,0.32471814186337733
121,0.02107554054638222,0.35862259189235146
122,0.02107554054638222,0.39338746600370167
123,0.02107554054638222,0.3597187722116957
124,0.03555616751707724,0.32736042300928847
125,0.03555616751707724,0.29649004900871334
126,0.03555616751707724,0.32863760963856103
127,0.03555616751707724,0.29794154528258887
128,0.03575238501268945,0.26884311107009995
129,0.03575238501268945,0.24144984889009574
130,0.03575238501268945,0.21583602145808356
131,0.03575238501268945,0.24311716069414863
132,0.026652650208034274,0.21757803622276445
133,0.026652650208034274,0.1938300868173396
134,0.026652650208034274,0.2192890130404999
135,0.026652650208034274,0.19558626140506974
136,0.028022087137458067,0.22096984023559663
137,0.028022087137458067,0.1973134331215476
138,0.028022087137458067,0.2226213721087219
139,0.028022087137458067,0.19901235975346893
140,0.023018095190082362,0.17712761444197161
141,0.023018095190082362,0.15696315105964243
142,0.023018095190082362,0.13849308025379192
143,0.023018095190082362,0.12167250457438122
144,0.014030515751779571,0.10644054591388152
145,0.014030515751779571,0.12329979766227045
146,0.014030515751779571,0.10801029047772942
147,0.014030515751779571,0.12490872091797406
148,0.015431145955549359,0.1434376262327996
149,0.015431145955549359,0.12649953073734216
150,0.015431145955549359,0.1111030924605384
151,0.015431145955549359,0.12807248330176324
152,0.02126368519152338,0.1466321175693412
153,0.02126368519152338,0.16677512705595232
154,0.02126368519152338,0.188471949573984
155,0.02126368519152338,0.21166982079122182
156,0.014375855029897204,0.19000019596292583
157,0.014375855029897204,0.21314470143671338
158,0.014375855029897204,0.1915068951804808
159,0.014375855029897204,0.17139085557395572
160,0.012556278305168242,0.19299252578548254
161,0.012556278305168242,0.17288929307558015
162,0.012556278305168242,0.19445755263246195
163,0.012556278305168242,0.17436833006940256
164,0.014341420746651892,0.1557574017788549
165,0.014341420746651892,0.17582835325213808
166,0.014341420746651892,0.15721495205060382
167,0.014341420746651892,0.17726973988675065
168,0.01514788115332937,0.19873346271129638
169,0.01514788115332937,0.17869285801876328
170,0.01514788115332937,0.20012046404782047
171,0.01514788115332937,0.22288295395742114
172,0.021554473898011118,0.24690634341038636
173,0.021554473898011118,0.22419614542172672
174,0.021554473898011118,0.20283944764252648
175,0.021554473898011118,0.18285614814075662
176,0.01799120994575457,0.16424996413494697
177,0.01799120994575457,0.1470098271263212
178,0.01799120994575457,0.1656084627119278
179,0.01799120994575457,0.14835876316103025
180,0.01463844888916215,0.13243780578992614
181,0.01463844888916215,0.11781136564975253
182,0.01463844888916215,0.10443546195933079
183,0.01463844888916215,0.09225804540170501
184,0.011582019506340743,0.08122065207499979
185,0.011582019506340743,0.07125998759326292
186,0.011582019506340743,0.06230941170368976
187,0.011582019506340743,0.054300300691109825
188,0.014979793265160976,0.047163271509108436
189,0.014979793265160976,0.040829257792607786
190,0.014979793265160976,0.048034077312633934
191,0.014979793265160976,0.0416322583317752
192,0.0270407701895862,0.04890383391804189
193,0.0270407701895862,0.0424352593247778
194,0.0270407701895862,0.049772424250457706
195,0.0270407701895862,0.043238132746832816
196,0.024869907401800156,0.050639736752364085
197,0.024869907401800156,0.044040755831095145
198,0.024869907401800156,0.03818043187032594
199,0.024869907401800156,0.044843010885182284
200,0.026602256526117814,0.052370108323589605
201,0.026602256526117814,0.06082142969567003
202,0.026602256526117814,0.0532329699451277
203,0.026602256526117814,0.04644597044185266
204,0.024358254736099132,0.05409415844364552
205,0.024358254736099132,0.06266101372712811
206,0.024358254736099132,0.054953586737622
207,0.024358254736099132,0.06357649630000714
208,0.016008572143156884,0.07316737106833428
209,0.016008572143156884,0.08377313874430853
210,0.016008572143156884,0.07413073539414715
211,0.016008572143156884,0.0847820725952817
212,0.01573349746907389,0.07508995432882977
213,0.01573349746907389,0.08578572264299439
214,0.01573349746907389,0.07604499637793974
215,0.01573349746907389,0.06720828708518013
216,0.012687399730405925,0.05922157047638654
217,0.012687399730405925,0.05202961726446396
218,0.012687399730405925,0.04557681602502757
219,0.012687399730405925,0.03980790073005672
220,0.019026401164254397,0.046315261589923946
221,0.019026401164254397,0.05361443693247186
222,0.019026401164254397,0.06175654581941121
223,0.019026401164254397,0.07078943167762192
224,0.0133378560158819,0.06259687279090682
225,0.0133378560158819,0.07167648648384657
226,0.0133378560158819,0.06343478000446237
227,0.0133378560158819,0.0725601786034685
228,0.009419074881406876,0.06427021940843791
229,0.009419074881406876,0.07344047757328738
230,0.009419074881406876,0.08353213845744706
231,0.009419074881406876,0.09458063629760399
232,0.006857479708791135,0.10661525246441478
233,0.006857479708791135,0.09553150702284713
234,0.006857479708791135,0.1075943813610366
235,0.006857479708791135,0.12065872159191893
236,0.008192565683289292,0.10856743024020299
237,0.008192565683289292,0.09741757387152511
238,0.008192565683289292,0.08717203201079177
239,0.008192565683289292,0.09835280122947343
240,0.013144844060761688,0.08807112465209166
241,0.013144844060761688,0.09928284738040383
242,0.013144844060761688,0.11145045714583052
243,0.013144844060761688,0.12459235263074858
244,0.018408965831672813,0.13871955256992358
245,0.018408965831672813,0.1255590006372368
246,0.018408965831672813,0.13969646095920824
247,0.018408965831672813,0.15481445136531652
248,0.008488106765785968,0.14066615843916924
249,0.008488106765785968,0.12747258215866053
250,0.008488106765785968,0.11521161138048908
251,0.008488106765785968,0.12841962897892828
252,0.011242338028201631,0.11613735684495302
253,0.011242338028201631,0.1293602551938587
254,0.011242338028201631,0.11705736404414213
255,0.011242338028201631,0.10564977366685535
256,0.005744763115766592,0.11797167300661582
257,0.005744763115766592,0.10653911510036751
258,0.005744763115766592,0.09596745076183122
259,0.005744763115766592,0.10742347370282446
260,0.00526262409895472,0.09682321563461033
261,0.00526262409895472,0.08704722768937967
262,0.00526262409895472,0.09767469499531034
263,0.00526262409895472,0.10917734528295087
264,0.0029180858452357962,0.09852190125605037
265,0.0029180858452357962,0.0886834925563662
266,0.0029180858452357962,0.07962816006291146
267,0.0029180858452357962,0.08949620271864522
268,0.002737763620293374,0.08040765405616401
269,0.002737763620293374,0.07206351740800761
270,0.002737763620293374,0.06442633572230667
271,0.002737763620293374,0.07280504769843348
272,0.0049469374451495155,0.08195766739919752
273,0.0049469374451495155,0.07354417649183992
274,0.0049469374451495155,0.08272817174309494
275,0.0049469374451495155,0.07428088744593432
276,0.003108652511075549,0.06653507174251296
277,0.003108652511075549,0.0750151653743942
278,0.003108652511075549,0.067234255889369
279,0.003108652511075549,0.07574699620211006
280,0.0021493839067231696,0.06793153848426066
281,0.0021493839067231696,0.060777753348899316
282,0.0021493839067231696,0.06862689871949924
283,0.0021493839067231696,0.06143769423966549
284,0.0024776393894388633,0.0693203169066093
285,0.0024776393894388633,0.06209619672360791
286,0.0024776393894388633,0.0700117744368899
287,0.0024776393894388633,0.07864960352514251
288,0.002555838936920306,0.08803721170291773
289,0.002555838936920306,0.07936902368382359
290,0.002555838936920306,0.08878354772709002
291,0.002555838936920306,0.09896828701753702
292,0.001340894410535338,0.10994266374695882
293,0.001340894410535338,0.12172159309656638
294,0.001340894410535338,0.13431505513748832
295,0.001340894410535338,0.1225210053161932
296,0.0009536898339734105,0.11150873497330749
297,0.0009536898339734105,0.12331597739827388
298,0.0009536898339734105,0.1359280115185159
299,0.0009536898339734105,0.14934877799748508
300,0.0008650559619633527,0.16357669921555862
301,0.0008650559619633527,0.1786044415075022
302,0.0008650559619633527,0.16437754701901192
303,0.0008650559619633527,0.1793976789434708
304,0.0010294610536907994,0.1951985340042196
305,0.0010294610536907994,0.2117607598404806
306,0.0010294610536907994,0.19597255667032198
307,0.0010294610536907994,0.21251532639246384
308,0.0008549456537166534,0.19674088443981597
309,0.0008549456537166534,0.21326412441838577
310,0.0008549456537166534,0.19750358395915968
311,0.0008549456537166534,0.18251513591915203
312,0.0011231611504974323,0.16830202690019025
313,0.0011231611504974323,0.15486261180393668
314,0.0011231611504974323,0.14219069372787585
315,0.0011231611504974323,0.13027589390429362
316,0.0011799467792921448,0.14295288473408663
317,0.0011799467792921448,0.1563938456005019
318,0.0011799467792921448,0.1437106138090658
319,0.0011799467792921448,0.15715233023692698
320,0.0012367380352764216,0.1713490965953901
321,0.0012367380352764216,0.1579061185651408
322,0.0012367380352764216,0.14521283385166028
323,0.0012367380352764216,0.15865525393145707
324,0.0022278201856045106,0.14595739798322205
325,0.0022278201856045106,0.1593997792412779
326,0.0022278201856045106,0.14669764650527062
327,0.0022278201856045106,0.16013973696088818
328,0.002235624760121553,0.17431747209523424
329,0.002235624760121553,0.18922088622915684
330,0.002235624760121553,0.17504763690913966
331,0.002235624760121553,0.18994090639953487
332,0.0015645610425592247,0.17577312497142106
333,0.0015645610425592247,0.19065610881224393
334,0.0015645610425592247,0.20623989447867425
335,0.0015645610425592247,0.222504359373368
336,0.0011018472547872778,0.20693505117845412
337,0.0011018472547872778,0.19207226356944057
338,0.0011018472547872778,0.177921990038042
339,0.0011018472547872778,0.192773315785551
340,0.001033706523541511,0.17862922966664035
341,0.001033706523541511,0.19346975000821925
342,0.001033706523541511,0.17933201903661833
343,0.001033706523541511,0.19416161448946234
344,0.0011537923502275666,0.18003040179381896
345,0.0011537923502275666,0.16660060730158693
346,0.0011537923502275666,0.18072442104865682
347,0.0011537923502275666,0.16729712979274275
348,0.0007213257827724899,0.15456561120818874
349,0.0007213257827724899,0.16798952352328572
350,0.0007213257827724899,0.18209953885533942
351,0.0007213257827724899,0.16867782588818075
352,0.00043514116019976865,0.18278072101014486
353,0.00043514116019976865,0.1975540342952461
354,0.00043514116019976865,0.18345770688156188
355,0.00043514116019976865,0.19821945762856036
356,0.0004705187187263909,0.18413053700128795
357,0.0004705187187263909,0.17071855272100828
358,0.0004705187187263909,0.15798311303242007
359,0.0004705187187263909,0.14592027257189422
360,0.0004306342627201007,0.15865525393145707
361,0.0004306342627201007,0.14658872978225573
362,0.0004306342627201007,0.13518429081289196
363,0.0004306342627201007,0.12443193746896103
364,0.0005768322972801159,0.13584254805408474
365,0.0005768322972801159,0.1250804983266609
366,0.0005768322972801159,0.13649758183971256
367,0.0005768322972801159,0.1257260932540109
368,0.0005789441068539237,0.13714941369793793
369,0.0005789441068539237,0.1492279183185784
370,0.0005789441068539237,0.13779806505892755
371,0.0005789441068539237,0.14987918504435754
372,0.0005035959483338739,0.13844355725193663
373,0.0005035959483338739,0.1505270908112994
374,0.0005035959483338739,0.13908591150258115
375,0.0005035959483338739,0.1511716608881869
376,0.00043212249869750593,0.16390124049598798
377,0.00043212249869750593,0.17726973988675065
378,0.00043212249869750593,0.16454104223026234
379,0.00043212249869750593,0.1524508940893941
380,0.0007554985859382647,0.14099435724964338
381,0.0007554985859382647,0.15308560679274574
382,0.0007554985859382647,0.14162436982867488
383,0.0007554985859382647,0.13078611800697465
384,0.0006421992826895792,0.12056068413870913
385,0.0006421992826895792,0.11093554890879143
386,0.0006421992826895792,0.12117045174625168
387,0.0006421992826895792,0.13202265142261127
388,0.0005192765381411969,0.14349628895937605
389,0.0005192765381411969,0.15559233441130899
390,0.0005192765381411969,0.16830844117537214
391,0.0005192765381411969,0.15621110562134677
392,0.0002955208872129336,0.16892469618881972
393,0.0002955208872129336,0.18224917135386498
394,0.0002955208872129336,0.16953769598580232
395,0.0002955208872129336,0.15743932066820998
396,0.00024040164279570778,0.17014746693309457
397,0.00024040164279570778,0.15804881101445628
398,0.00024040164279570778,0.1465569778366551
399,0.00024040164279570778,0.13566606094638267
400,0.0005348834085108718,0.12536765892259044
401,0.0005348834085108718,0.11565109402276447
402,0.0005348834085108718,0.10650363728180517
403,0.0005348834085108718,0.09791073696130737
404,0.0008630979247034684,0.08985624743949988
405,0.0008630979247034684,0.09846313581089017
406,0.0008630979247034684,0.0903927632159956
407,0.0008630979247034684,0.08284191945650154
408,0.0007984655120508414,0.07579216551602624
409,0.0007984655120508414,0.06922412565985873
410,0.0007984655120508414,0.06311769192471318
411,0.0007984655120508414,0.05745221853278004
412,0.0009822809500175736,0.06357839850783145
413,0.0009822809500175736,0.05789250527618042
414,0.0009822809500175736,0.05262620433570719
415,0.0009822809500175736,0.04775848015297205
416,0.002914867488763833,0.053045323978873696
417,0.002914867488763833,0.04815678230080181
418,0.002914867488763833,0.043645707506385266
419,0.002914867488763833,0.04855486112951793
420,0.002264368327739774,0.05388238225488091
421,0.002264368327739774,0.059647965636767795
422,0.002264368327739774,0.06587052973851514
423,0.002264368327739774,0.07256801847309073
424,0.0015300215113934702,0.0797572001886016
425,0.0015300215113934702,0.07304183100127319
426,0.0015300215113934702,0.08024755019730356
427,0.0015300215113934702,0.08795897623206722
428,0.0013150458826410093,0.08073671832338719
429,0.0013150458826410093,0.0884631082920061
430,0.0013150458826410093,0.08122470246069186
431,0.0013150458826410093,0.08896586263412731
432,0.001034096273467268,0.08171150067429506
433,0.001034096273467268,0.08946723957886299
434,0.001034096273467268,0.08219711119582906
435,0.001034096273467268,0.07539602364993048
436,0.001050051388348529,0.08268153241891468
437,0.001050051388348529,0.090465863250205
438,0.001050051388348529,0.08316476289471247
439,0.001050051388348529,0.09096311129724671
440,0.0006800665190867688,0.08364680132758412
441,0.0006800665190867688,0.09145898457955465
442,0.0006800665190867688,0.08412764657086474
443,0.0006800665190867688,0.0772613103142331
444,0.0004705905234782196,0.08460729762274216
445,0.0004705905234782196,0.07772509564197376
446,0.0004705905234782196,0.07129013846275804
447,0.0004705905234782196,0.0652850090578681
448,0.0003924923308708488,0.05969177267662527
449,0.0003924923308708488,0.06571401091741873
450,0.0003924923308708488,0.06010302523543548
451,0.0003924923308708488,0.0548852557655274
452,0.0003120632249395197,0.050042318127927046
453,0.0003120632249395197,0.04555572623243098
454,0.0003120632249395197,0.05041684156973884
455,0.0003120632249395197,0.05567034937777041
456,0.00017743837978418848,0.050791111840811747
457,0.00017743837978418848,0.04626798552130768
458,0.00017743837978418848,0.04208274488021696
459,0.00017743837978418848,0.04662392115183294
460,0.0002064486104469709,0.051538859585832444
461,0.0002064486104469709,0.056844973435295716
462,0.0002064486104469709,0.0625591135545576
463,0.0002064486104469709,0.0686974129279004
464,0.00013881428963149426,0.06296649941868873
465,0.00013881428963149426,0.05762596189763616
466,0.00013881428963149426,0.05265837894126598
467,0.00013881428963149426,0.04804616472783665
468,0.000257635726143802,0.05303096056430109
469,0.000257635726143802,0.04840130851825922
470,0.000257635726143802,0.053403234045727735
471,0.000257635726143802,0.0487562690890548
472,0.00021779858503893077,0.04444691767606536
473,0.00021779858503893077,0.04045782363973226
474,0.00021779858503893077,0.0367717719356717
475,0.00021779858503893077,0.033371777158467175
476,0.000188148770660173,0.03707494886911114
477,0.000188148770660173,0.04109839936924882
478,0.000188148770660173,0.04545917809720793
479,0.000188148770660173,0.050174123231145375
480,0.00020171686028133302,0.055259732801175306
481,0.00020171686028133302,0.05052805206806486
482,0.00020171686028133302,0.055630011631666726
483,0.00020171686028133302,0.0611181777240059
484,0.00019978879539170045,0.06700782218575947
485,0.00019978879539170045,0.07331345772803109
486,0.00019978879539170045,0.06740859545699301
487,0.00019978879539170045,0.06188900488637471
488,0.0001650400469943113,0.06780874061658268
489,0.0001650400469943113,0.062273674259200336
490,0.0001650400469943113,0.05710751244490312
491,0.0001650400469943113,0.05229413141447779
492,9.327256528570355e-05,0.057475954213225516
493,9.327256528570355e-05,0.06304150003929739
494,9.327256528570355e-05,0.05784401114975474
495,9.327256528570355e-05,0.05299877421247286
496,4.696451086861481e-05,0.05821167775169668
497,4.696451086861481e-05,0.053350686606858856
498,4.696451086861481e-05,0.048825735227625934
499,4.696451086861481e-05,0.044620822997101656
500,4.291611058338889e-05,0.04916155578970286
501,4.291611058338889e-05,0.054053662918446446
502,4.291611058338889e-05,0.059312282391997914
503,4.291611058338889e-05,0.05440471502027284
504,3.7534291072875e-05,0.04983265280165533
505,3.7534291072875e-05,0.0547554687443204
506,3.7534291072875e-05,0.05016791649430183
507,3.7534291072875e-05,0.04590007930331143
508,2.3631765290919457e-05,0.050502982004147795
509,2.3631765290919457e-05,0.055456058743294345
510,2.3631765290919457e-05,0.06077397817469042
511,2.3631765290919457e-05,0.06647086528252362
512,1.9551094561991815e-05,0.06113833860735694
513,1.9551094561991815e-05,0.05615538943523317
514,1.9551094561991815e-05,0.06150226457072189
515,1.9551094561991815e-05,0.06722700765265059
516,2.2894971382054185e-05,0.0618657517217261
517,2.2894971382054185e-05,0.05685341913966222
518,2.2894971382054185e-05,0.05217512779564152
519,2.2894971382054185e-05,0.04781586664539567
520,2.415356288706069e-05,0.043760586044887584
521,2.415356288706069e-05,0.04813472143813856
522,2.415356288706069e-05,0.044064497038303084
523,2.415356288706069e-05,0.04845343350925209
524,2.2876787387126717e-05,0.04436835471303772
525,2.2876787387126717e-05,0.040572319360775745
526,2.2876787387126717e-05,0.037050596380604
527,2.2876787387126717e-05,0.04086137614932966
528,1.8487431849936952e-05,0.037325011667279605
529,1.8487431849936952e-05,0.034048574204743325
530,1.8487431849936952e-05,0.03759951915480608
531,1.8487431849936952e-05,0.04143953322140806
532,1.221457994725137e-05,0.045583129731042
533,1.221457994725137e-05,0.050044653181864886
534,1.221457994725137e-05,0.04588662979595501
535,1.221457994725137e-05,0.04201770675922173
536,1.5896547512984052e-05,0.03842353020825844
537,1.5896547512984052e-05,0.042306784475877164
538,1.5896547512984052e-05,0.0386983423271167
539,1.5896547512984052e-05,0.03535057243299149
540,1.5434672590956422e-05,0.03897321499939911
541,1.5434672590956422e-05,0.042884892141876504
542,1.5434672590956422e-05,0.047099683786187674
543,1.5434672590956422e-05,0.051631475214350436
544,7.404756772469847e-06,0.047402683280152735
545,7.404756772469847e-06,0.04346289759851126
546,7.404756772469847e-06,0.03979813605839721
547,7.404756772469847e-06,0.03639452886275914
548,1.058204282690589e-05,0.033238380200561524
549,1.058204282690589e-05,0.03031622373531018
550,1.058204282690589e-05,0.03348602231684955
551,1.058204282690589e-05,0.030550465219775853
552,8.966714606091315e-06,0.03373382436523838
553,8.966714606091315e-06,0.037178613843887286
554,8.966714606091315e-06,0.03398178042814418
555,8.966714606091315e-06,0.037440157020026926
556,1.2759004314470379e-05,0.03422988465934534
557,1.2759004314470379e-05,0.03125445809822415
558,1.2759004314470379e-05,0.028500887681632208
559,1.2759004314470379e-05,0.03148952560722761
560,1.3069988083787968e-05,0.034726514594392396
561,1.3069988083787968e-05,0.03172478509260346
562,1.3069988083787968e-05,0.03497502895636773
563,1.3069988083787968e-05,0.031960230872738936
564,8.95634911443679e-06,0.029168016426613732
565,8.95634911443679e-06,0.03219585733017179
566,8.95634911443679e-06,0.03547242863008838
567,8.95634911443679e-06,0.03243165891102339
568,9.35746728723427e-06,0.03572130300953369
569,9.35746728723427e-06,0.03266763012443275
570,9.35746728723427e-06,0.02983721780045562
571,9.35746728723427e-06,0.03290376554199189
572,5.516134825254273e-06,0.03621937402310996
573,5.516134825254273e-06,0.033140059797183014
574,5.516134825254273e-06,0.0302844301013287
575,5.516134825254273e-06,0.03337650758481726
576,3.673071283799498e-06,0.030508343540372625
577,3.673071283799498e-06,0.03361310366047488
578,3.673071283799498e-06,0.036967207653640935
579,3.673071283799498e-06,0.033849842839948185
580,3.630046579412736e-06,0.030956758685434037
581,3.630046579412736e-06,0.028275749451517916
582,3.630046579412736e-06,0.031181250035262776
583,3.630046579412736e-06,0.02848808766703084
584,1.7523492079071857e-06,0.03140592375804933
585,1.7523492079071857e-06,0.03456086805070909
586,1.7523492079071857e-06,0.03796546326959191
587,1.7523492079071857e-06,0.034798128988204544
588,1.98136565476297e-06,0.03185579821493394
589,1.98136565476297e-06,0.035035507992287225
590,1.98136565476297e-06,0.03208098903039297
591,1.98136565476297e-06,0.02933965803511253
592,1.154627223466892e-06,0.03230634238062428
593,1.154627223466892e-06,0.0355106009184896
594,1.154627223466892e-06,0.038964740524306034
595,1.154627223466892e-06,0.03574830534013818
596,1.444578462616105e-06,0.03921468427432428
597,1.444578462616105e-06,0.03598610882635802
598,1.444578462616105e-06,0.03946466870696215
599,1.444578462616105e-06,0.04320536648685
600,1.377477556531748e-06,0.039714689376554244
601,1.377477556531748e-06,0.036461994597724645
602,1.377477556531748e-06,0.03343538006123232
603,1.377477556531748e-06,0.03062312851815913
604,9.290602498060098e-07,0.028013747342627744
605,9.290602498060098e-07,0.03083769283144016
606,9.290602498060098e-07,0.0282168662301202
607,9.290602498060098e-07,0.031052431331797855
608,6.165792977362783e-07,0.028420199131640154
609,6.165792977362783e-07,0.03126733952694589
610,6.165792977362783e-07,0.03434105736492916
611,6.165792977362783e-07,0.03148241297069149
612,7.262591652217737e-07,0.03456777912333581
613,7.262591652217737e-07,0.03169764726257019
614,7.262591652217737e-07,0.029031437403166303
615,7.262591652217737e-07,0.026558093861215205
616,3.836660508850807e-07,0.024266829916099655
617,3.836660508850807e-07,0.026751225054358056
618,3.836660508850807e-07,0.024449211671426205
619,3.836660508850807e-07,0.02231907848741769
620,3.495646256772236e-07,0.024631852554464408
621,3.495646256772236e-07,0.022491288542421918
622,3.495646256772236e-07,0.02051276707773683
623,3.495646256772236e-07,0.018686494170325738
624,1.78724131197296e-07,0.020675162866070042
625,1.78724131197296e-07,0.01883911967674196
626,1.78724131197296e-07,0.020837860760897983
627,1.78724131197296e-07,0.02300959734270819
628,2.652590967388263e-07,0.02100085690692091
629,2.652590967388263e-07,0.01914533312737003
630,2.652590967388263e-07,0.01743362789229303
631,2.652590967388263e-07,0.015856692345517474
632,1.066003285140373e-06,0.01440583685725163
633,1.066003285140373e-06,0.01599186216077829
634,1.066003285140373e-06,0.014532329489005137
635,1.066003285140373e-06,0.01612737339749959
636,1.3130116483713472e-06,0.01465917395857711
637,1.3130116483713472e-06,0.01626322275091063
638,1.3130116483713472e-06,0.018012391312423718
639,1.3130116483713472e-06,0.016399406932772816
640,1.5771257003764297e-06,0.014913905955598494
641,1.5771257003764297e-06,0.016535922671449037
642,1.5771257003764297e-06,0.01830369181453833
643,1.5771257003764297e-06,0.020226801478486333
644,1.341691707640923e-06,0.022315109302068214
645,1.341691707640923e-06,0.020382483452911382
646,1.341691707640923e-06,0.02248062062405726
647,1.341691707640923e-06,0.02053845145324404
648,1.324567323389197e-06,0.018742964231376266
649,1.324567323389197e-06,0.020694702004574652
650,1.324567323389197e-06,0.0228124231914622
651,1.324567323389197e-06,0.02085123165502457
652,9.520023075524961e-07,0.019037321088396324
653,9.520023075524961e-07,0.021008036975706242
654,9.520023075524961e-07,0.019184942131217377
655,9.520023075524961e-07,0.02116511456068036
656,6.517830982901893e-07,0.02331202378123933
657,6.517830982901893e-07,0.021322461026910093
658,6.517830982901893e-07,0.023479049137478218
659,6.517830982901893e-07,0.025812516697119266
660,3.541920527243386e-07,0.023646314660879585
661,3.541920527243386e-07,0.02163794718520737
662,3.541920527243386e-07,0.023813816942250213
663,3.541920527243386e-07,0.02616698648596786
664,3.1310554330891944e-07,0.02870747327987016
665,3.1310554330891944e-07,0.03144543565371709
666,3.1310554330891944e-07,0.028894996843068562
667,3.1310554330891944e-07,0.026522274104369543
668,2.6777074187132364e-07,0.024317710623611186
669,2.6777074187132364e-07,0.026700216124727928
670,2.6777074187132364e-07,0.0244861263527006
671,2.6777074187132364e-07,0.022431135576457407
672,4.113748078750811e-07,0.02052622584530966
673,4.113748078750811e-07,0.018762661753490055
