,DL-LA 9-class,DL-LA Wegener,"TVLA $t$-test, $\mu_1$",TVLA $\rho$-test
243,4.649432708749813e-53,2.689531588609875e-38,1.1855560747876852e-06,4.568181617212908e-06
244,7.38264645818282e-54,1.655509613197523e-38,1.2202740870280407e-06,4.551924634305212e-06
245,7.38264645818282e-54,1.0188992399729227e-38,1.2337862129820156e-06,4.730064128503304e-06
246,3.443595229960537e-54,6.270124324869681e-39,1.1976372408426982e-06,4.512103570374308e-06
247,3.443595229960537e-54,3.8580432153374935e-39,3.410486670964665e-07,2.4309811860718117e-06
248,5.2372586489863464e-55,2.37358463388631e-39,1.031313787838969e-06,3.6363225261448918e-06
249,5.2372586489863464e-55,2.9202464816309756e-39,1.121286091459661e-06,3.558809225435345e-06
250,2.1752591730622182e-55,1.7961909200729728e-39,1.1988531795838956e-06,3.363375791171328e-06
251,2.1752591730622182e-55,1.1046739075053924e-39,1.14257514010818e-06,2.9408638367270124e-06
252,3.420327967459289e-56,6.793051806983909e-40,3.07677873165308e-07,1.4575758814625589e-06
253,3.420327967459289e-56,4.1768184356232e-40,7.812665270192388e-07,2.2778706674394736e-06
254,1.438667723505369e-56,2.5678917202964665e-40,8.812256995019819e-07,2.725979507364371e-06
255,1.438667723505369e-56,1.5785518325233002e-40,9.630692199075176e-07,2.2198107649474275e-06
256,2.2080549614002965e-57,9.702699848285482e-41,8.978286600277945e-07,1.7124816447807304e-06
257,2.2080549614002965e-57,5.96318837975256e-41,2.094270802526221e-07,7.86667870727929e-07
258,2.0910207024629593e-57,7.501491250745354e-41,6.509003241425539e-07,1.9490162020347317e-06
259,2.0910207024629593e-57,4.613302191830745e-41,6.797640087719068e-07,1.9200996117655874e-06
260,3.6223156297431836e-58,2.8367913459645294e-41,4.718474762040274e-07,1.7729575053552178e-06
261,3.6223156297431836e-58,1.7441934102012922e-41,1.2179282969089124e-07,8.020854577414238e-07
262,5.662270913624622e-59,1.622541750435977e-41,1.1736436356315118e-07,7.175357354863424e-07
263,5.662270913624622e-59,1.33617611625982e-41,1.920801259703526e-07,1.3180074225017073e-06
264,8.986518149225139e-60,8.216027568882348e-42,2.2763744599176752e-07,1.641632435084005e-06
265,8.986518149225139e-60,5.0514096689077545e-42,2.17716283589886e-07,1.7744161965810635e-06
266,1.833452916370725e-60,3.105391470378685e-42,1.8450257042517104e-07,1.579792257531106e-06
267,1.833452916370725e-60,1.9088584060000406e-42,4.394197432459803e-08,9.54632295642389e-07
268,1.0641161506344917e-60,1.1863496266988183e-42,1.1508748141071426e-07,1.4359086716911072e-06
269,1.0641161506344917e-60,7.290669306287893e-43,1.3535374203615886e-07,1.4752222527233163e-06
270,1.8116890801065582e-61,4.479993232044948e-43,1.6121759369570401e-07,1.4504161195643059e-06
271,1.8116890801065582e-61,2.7525997950461436e-43,1.369379081051351e-07,1.1585831748327367e-06
272,2.775792219634015e-62,1.7096037020551126e-43,3.8357951253019593e-08,4.4788508508400204e-07
273,2.775792219634015e-62,1.361015640998198e-43,1.2128475042526974e-07,9.098299767345845e-07
274,4.481907427406871e-63,8.360052003822808e-44,1.5995595769686868e-07,9.720541941538445e-07
275,4.481907427406871e-63,5.321333582163163e-44,1.3381061282349978e-07,1.0138606594833105e-06
276,8.540974029759846e-64,3.2679012931727893e-44,1.1018324899596105e-07,1.0594179989653959e-06
277,8.540974029759846e-64,2.0066702007316516e-44,4.388265156968674e-08,4.5202342063750247e-07
278,2.606012446321142e-64,1.2320891982715354e-44,9.066312354450898e-08,8.466016398077749e-07
279,2.606012446321142e-64,7.56428392620933e-45,9.833926012531215e-08,1.012777972845762e-06
280,9.993741613126047e-65,4.6803777343435686e-45,8.26351054536992e-08,9.71785440452365e-07
281,9.993741613126047e-65,2.872893925994381e-45,7.950032350023484e-08,9.087971399527905e-07
282,5.089181604721996e-65,1.7632714092654594e-45,4.043021675189507e-08,3.1360081223740373e-07
283,5.089181604721996e-65,2.331672535420762e-45,7.504565325938746e-08,5.72011002369407e-07
284,1.8661218183445254e-65,2.722489764835799e-45,8.334165771629765e-08,8.143219392448221e-07
285,1.8661218183445254e-65,3.812631636862491e-45,9.869451742365623e-08,8.625220020177384e-07
286,3.5045411667180916e-66,2.343881329517502e-45,8.851345777108302e-08,6.211227413695686e-07
287,3.5045411667180916e-66,2.2211823975039133e-45,2.0138780738950844e-08,2.6700468434134225e-07
288,6.848550482769309e-67,1.3656083490062099e-45,8.330184862427834e-08,4.2706788607951636e-07
289,6.848550482769309e-67,2.3608764516400826e-45,6.3576389191154e-08,4.915900832276382e-07
290,9.876470957073926e-68,1.6691051369377764e-45,1.4759329482048789e-08,1.889905894447923e-07
291,9.876470957073926e-68,1.026909521787787e-45,9.601726779052568e-08,3.939667764244601e-07
292,1.3663873220593799e-68,6.317369406532973e-46,2.1912605332019322e-08,1.639508444335223e-07
293,1.3663873220593799e-68,4.310818113690158e-46,6.069814129995665e-08,3.793508445930592e-07
294,1.9721646658448704e-69,9.533818548865263e-46,6.879298489402239e-08,4.4345329297442934e-07
295,1.9721646658448704e-69,5.871369378020778e-46,7.953969752232866e-08,4.249254786156452e-07
296,1.1217305120405987e-69,3.63422889559412e-46,4.717291865856739e-08,3.3861480619811174e-07
297,1.1217305120405987e-69,2.2376150994720787e-46,1.2328431620293733e-08,1.9632760863478742e-07
298,3.0460374827627855e-70,1.377809359768101e-46,3.2863052220572896e-08,3.7292262054634844e-07
299,3.0460374827627855e-70,8.524512636471664e-47,3.1327452791848524e-08,3.77319740122054e-07
300,4.786555789466793e-71,5.386636530123239e-47,3.976266684229855e-08,3.363372685477611e-07
301,4.786555789466793e-71,1.5101334506295027e-46,3.949901187433073e-08,2.6230211665226244e-07
302,1.1907509005405152e-71,4.585544521513843e-46,7.0737431926675255e-09,1.5014461801995802e-07
303,1.1907509005405152e-71,2.8291799888148865e-46,2.409780743243478e-08,2.397072255148823e-07
304,1.6383277859509796e-72,1.745338122425272e-46,2.408748758443498e-08,2.465098827680895e-07
305,1.6383277859509796e-72,1.0765852040782775e-46,2.0341956061929554e-08,2.3246214735027757e-07
306,5.625092399339176e-73,3.3084610885809796e-46,2.049219269362018e-08,2.348003281775491e-07
307,5.625092399339176e-73,2.042919436053902e-46,6.478183907964673e-09,1.0088013929099944e-07
308,2.1214014663301606e-73,6.243310534222787e-46,1.8184171424864114e-08,1.6215327239952762e-07
309,2.1214014663301606e-73,3.859190194164789e-46,1.9385938132212922e-08,1.7621325033252015e-07
310,4.3412092540606666e-74,2.3851838551507158e-46,1.6657965146068014e-08,1.8328674700251495e-07
311,4.3412092540606666e-74,1.4739854135125499e-46,1.4210627109647074e-08,1.7662538895550344e-07
312,2.1361290685623843e-74,9.107741307216625e-47,5.273243293407622e-09,7.33695456652317e-08
313,2.1361290685623843e-74,5.626973534133848e-47,1.2247176423469798e-08,1.4917029870101344e-07
314,9.949772912415874e-75,1.7132655925015655e-46,1.277143964374902e-08,1.8306527885035896e-07
315,9.949772912415874e-75,1.0595898943514565e-46,9.361444119964823e-09,1.7632106160556055e-07
316,1.2644928403863277e-75,6.55232832399672e-47,7.66551598705405e-09,1.513391321116643e-07
317,1.2644928403863277e-75,4.0513405627362157e-47,1.9886715227563086e-09,8.218032499282444e-08
318,1.8850543315957822e-76,2.5046533316776694e-47,6.571285252334116e-09,1.7629764934716596e-07
319,1.8850543315957822e-76,1.548256104224058e-47,2.261115165705585e-09,4.177410958262461e-08
320,3.377527379610789e-77,9.569403573509879e-48,8.118801118425626e-09,9.512447277100436e-08
321,3.377527379610789e-77,2.9045211393500367e-47,9.340716359011372e-09,7.6247244488864e-08
322,4.254256298456706e-78,1.797042222353096e-47,2.6824160141614275e-09,3.0348277585903516e-08
323,4.254256298456706e-78,1.1117002063579082e-47,8.601195018573798e-09,5.7104542685997294e-08
324,6.963867321839355e-79,6.876471067060397e-48,8.86462558380791e-09,5.955521265750974e-08
325,6.963867321839355e-79,4.2529044454543266e-48,8.515089553667985e-09,6.128954337905933e-08
326,1.0774749143798373e-79,2.6300006662345678e-48,7.820330417797196e-09,6.486570405698076e-08
327,1.0774749143798373e-79,1.626182051383067e-48,2.463978289933029e-09,3.033115845637934e-08
