,DL-LA 9-class,DL-LA Wegener,"TVLA $t$-test, $\mu_1$",TVLA $\rho$-test
45,3.625416463118775e-15,1.1472896706739751e-12,0.4294231237636538,0.4739933384742461
46,5.602899103116434e-16,8.642568142628686e-13,0.3772429033808663,0.4431647387800221
47,5.602899103116434e-16,4.497735517361434e-13,0.33528350269071183,0.45300674521499423
48,1.4942274475821543e-16,2.338869838543663e-13,0.36771850717818116,0.44318491706447033
49,1.4942274475821543e-16,1.2301271112846734e-13,0.36819006954521005,0.461109649570703
50,4.716834173909941e-17,6.386002837643901e-14,0.36442594030034986,0.45704023594167553
51,4.716834173909941e-17,3.312905505481467e-14,0.37137632851658675,0.4168488256918567
52,1.0604803954419475e-17,1.717515019095117e-14,0.3296653911893769,0.38738234200726074
53,1.0604803954419475e-17,8.89843754237063e-15,0.3489618825696296,0.4100761635140483
54,1.7583694870360922e-18,4.6074255521944e-15,0.3688549074678553,0.4311600241412697
55,1.7583694870360922e-18,2.384203945382524e-15,0.3698283727751537,0.4327678015100389
56,3.046083510942872e-19,1.2330414467243144e-15,0.3531792613424758,0.3731451849367204
57,3.046083510942872e-19,6.373374050738789e-16,0.3274490527469419,0.30449109004051955
58,5.1639902892346606e-20,3.29250515740398e-16,0.3756312635731761,0.35529844567713115
59,5.1639902892346606e-20,1.700029006457271e-16,0.3795597476517607,0.40507901089834886
60,9.739696682721383e-21,8.773363979752702e-17,0.37447562578217636,0.41763682045875317
61,9.739696682721383e-21,4.525459867954495e-17,0.34739559920272556,0.4257871139498748
62,2.5938800616865043e-21,2.3332030751888054e-17,0.3010467537307503,0.44417061820434905
63,2.5938800616865043e-21,1.2023802092864245e-17,0.306740757590867,0.4113485882876615
64,5.552827794224646e-22,6.193504910323444e-18,0.2991103182028173,0.4311982712913454
65,5.552827794224646e-22,3.18890963982299e-18,0.2904818748558635,0.43991743257686744
66,2.427046175717458e-22,1.6412110385999323e-18,0.2776405442019323,0.4207322474741608
67,2.427046175717458e-22,8.443224418230865e-19,0.2795629887759833,0.365262987013885
68,5.795346873893398e-23,5.666650417131269e-19,0.2929555450169107,0.3628855570896762
69,5.795346873893398e-23,3.595654861094505e-19,0.3144895119511142,0.38252266691648784
70,1.3877816030283836e-23,1.8485082352246347e-19,0.2987213837248819,0.36948764823561925
71,1.3877816030283836e-23,9.499474503456979e-20,0.29768947436239274,0.36565075731387714
72,1.6412031458009543e-24,4.8799685673688376e-20,0.2748526209693703,0.37205423090809525
73,1.6412031458009543e-24,2.5059822674913165e-20,0.3036550499131708,0.36270852856583335
74,4.451971316383258e-25,1.2864312886424686e-20,0.32675612059345893,0.36024129252434145
75,4.451971316383258e-25,6.6015630326632034e-21,0.3337244047490399,0.34797793372430436
76,1.291611903006645e-25,3.3865877185404356e-21,0.34875768652693717,0.31751337251851364
77,1.291611903006645e-25,1.736748414116337e-21,0.3489267025743184,0.3270110752957343
