method;pollution;param;p
dlla2;gauss;66;0.0010900851887020498
cri_tvla_1;gauss;68;0.004979438342329809
cri_tvla_2;gauss;68;0.06916713173728659
dlla9;gauss;68;3.3134509123690786e-07
dlla2;gauss;68;0.0959021624427272
cri_tvla_1;gauss;70;0.004996547984880371
cri_tvla_2;gauss;70;0.017630400578922276
dlla9;gauss;70;2.6212591710964343e-06
dlla2;gauss;70;0.0022732623162845453
cri_tvla_1;gauss;72;0.013990452988919702
cri_tvla_2;gauss;72;0.02346893412915372
dlla9;gauss;72;0.00344008847158831
dlla2;gauss;72;0.1166778501254116
cri_tvla_1;gauss;74;0.02048236433468999
cri_tvla_2;gauss;74;0.04503113821266717
dlla9;gauss;74;2.0439463999976478e-07
dlla2;gauss;74;0.1404592566290926
cri_tvla_1;gauss;76;0.014861021014236078
cri_tvla_2;gauss;76;0.1190941292066996
dlla9;gauss;76;0.0007632679718169191
dlla2;gauss;76;0.0959021624427272
cri_tvla_1;gauss;78;0.012349993682436862
cri_tvla_2;gauss;78;0.04118771737025734
dlla9;gauss;78;3.0595663012057305e-05
dlla2;gauss;78;0.03926638181963454
cri_tvla_1;gauss;80;0.008610996336246401
cri_tvla_2;gauss;80;0.07394941205668003
dlla9;gauss;80;2.0178803499984086e-05
dlla2;gauss;80;0.15350694901691259
cri_tvla_1;gauss;0;1.9136115489866072e-54
cri_tvla_2;gauss;0;3.324359847376553e-10
dlla9;gauss;0;6.334738263707915e-155
dlla2;gauss;0;1.0330636444625623e-68
cri_tvla_1;gauss;2;3.0393220091998267e-54
cri_tvla_2;gauss;2;2.8608622429345116e-08
dlla9;gauss;2;2.2274646434014676e-167
dlla2;gauss;2;2.253385540775225e-56
cri_tvla_1;gauss;4;7.945191770976088e-46
cri_tvla_2;gauss;4;2.5041949385420436e-08
dlla9;gauss;4;1.2592801289968363e-141
dlla2;gauss;4;1.5200307948195783e-40
cri_tvla_1;gauss;6;3.5030542195056393e-38
cri_tvla_2;gauss;6;1.5054558196773726e-05
dlla9;gauss;6;1.773136484612617e-113
dlla2;gauss;6;7.148321094136473e-42
cri_tvla_1;gauss;8;3.054420736994041e-31
cri_tvla_2;gauss;8;3.9500662818068014e-05
dlla9;gauss;8;2.167482178545296e-107
dlla2;gauss;8;4.843159786312607e-29
cri_tvla_1;gauss;10;4.4075506834726995e-26
cri_tvla_2;gauss;10;0.0007322818968161626
dlla9;gauss;10;3.634562197021461e-73
dlla2;gauss;10;1.1204926917619186e-27
cri_tvla_1;gauss;12;1.0244354653048612e-19
cri_tvla_2;gauss;12;0.009327116710216072
dlla9;gauss;12;1.1919154143561242e-76
dlla2;gauss;12;1.9304330718293128e-18
cri_tvla_1;gauss;14;9.607344938659376e-17
cri_tvla_2;gauss;14;0.000646805383906992
dlla9;gauss;14;2.086080925975818e-59
dlla2;gauss;14;3.6425349758189635e-17
cri_tvla_1;gauss;16;7.788242896461373e-15
cri_tvla_2;gauss;16;0.00795275411344441
dlla9;gauss;16;1.4968673494148883e-54
