,DL-LA 9-class,DL-LA Wegener,"TVLA $t$-test, $\mu_1$","TVLA $t$-test, $\mu_2$"
0,,0.63,1.0,1.0
1,,0.52,1.0,1.0
2,,0.4325,1.0,1.0
3,,0.385,,
4,0.39181012219897676,0.36875,,
5,0.39181012219897676,0.34453125,,
6,0.2802469981688149,0.30203125,,
7,0.2802469981688149,0.275234375,,
8,0.21725734654337356,0.24130859375,,
9,0.21725734654337356,0.20353515625,,
10,0.17291493481519912,0.1831591796875,,
11,0.17291493481519912,0.1730859375,,
12,0.1451090767341083,0.166160888671875,,
13,0.1451090767341083,0.156004638671875,,
14,0.12025366626362084,0.1493780517578125,,
15,0.12025366626362084,0.1404876708984375,,
16,0.09998213803483391,0.13929473876953125,,
17,0.09998213803483391,0.1338927459716797,,
18,0.08203453786023025,0.12245161056518555,,
19,0.08203453786023025,0.11639832496643067,,
20,0.06971140315004848,0.10855588912963868,,
21,0.06971140315004848,0.10053419828414917,,
22,0.050745354755657716,0.09558097720146179,,
23,0.050745354755657716,0.08932291090488434,,
24,0.04534511174434482,0.07837092131376266,,
25,0.04534511174434482,0.0753406822681427,,
26,0.04323437734075898,0.07068286463618279,,
27,0.04323437734075898,0.07217407908290624,,
28,0.035672004759241656,0.0662962681427598,,
29,0.035672004759241656,0.0614794285595417,,
30,0.03226435088928602,0.059345128037966786,,
31,0.03226435088928602,0.0582421690877527,,
32,0.03166161842585062,0.05352003304986283,,
33,0.03166161842585062,0.051784968893043695,,
34,0.020671130538286668,0.051089510716265066,,
35,0.020671130538286668,0.046987511434417685,,
36,0.015612514703827145,0.045864008507778636,,
37,0.015612514703827145,0.04278277056379011,,
38,0.013653237110833594,0.040537378344670284,,
39,0.013653237110833594,0.04013411670220193,,
40,0.013512309661432987,0.039269981895754424,,
41,0.013512309661432987,0.03592486474326734,,
42,0.010350308648869218,0.03235622331598734,,
43,0.010350308648869218,0.029958368983107563,,
44,0.0092051623381067,0.028680661997655364,,
45,0.0092051623381067,0.026184528405863005,,
46,0.005781785208795826,0.02582024600183132,,
47,0.005781785208795826,0.02282007290722948,,
48,0.003943385555981496,0.022807873737116874,,
49,0.003943385555981496,0.022065682949977017,,
50,0.003933389950358023,0.022889940257134166,,
51,0.003933389950358023,0.02281411796220814,,
52,0.00297281791709695,0.022544505654191457,,
53,0.00297281791709695,0.020656687598214627,,
54,0.0018200400591217984,0.021688348810262978,,
55,0.0018200400591217984,0.02317031362578046,,
56,0.0014679734959431652,0.02231526013767292,,
57,0.0014679734959431652,0.020357864532787793,,
58,0.0009744097187808231,0.020784113835061374,,
59,0.0009744097187808231,0.019666119571917967,,
60,0.0009915172012454419,0.01982124109539934,,
61,0.0009915172012454419,0.018568090435809904,,
62,0.0009536379519674205,0.01681129398580757,,
63,0.0009536379519674205,0.01673950020846215,,
64,0.0010800535691386595,0.01644363400772945,,
65,0.0010800535691386595,0.014875666352286227,,
66,0.0006276816587310559,0.01447218233372369,,
67,0.0006276816587310559,0.014646084211593566,,
68,0.0004779679985129722,0.013681219823757673,,
69,0.0004779679985129722,0.013015450835499933,,
70,0.000382039018280593,0.013172209868150809,,
71,0.000382039018280593,0.012007940041466894,,
72,0.00023211449480852305,0.011431968657362719,,
73,0.00023211449480852305,0.010383200392154329,,
74,0.00016684064185459592,0.010253243998861234,,
75,0.00016684064185459592,0.009517348941615818,,
76,0.00017232244531687572,0.009063503583618085,,
77,0.00017232244531687572,0.008261171906980728,,
78,0.00013877282472585478,0.007773881091276618,0.18682334483068716,0.7250683764616799
79,0.00013877282472585478,0.007294323583796742,0.18182262975687072,0.7225718116316091
80,8.08254506430725e-05,0.006957276739787163,0.17682191468305483,0.720075246801538
81,8.08254506430725e-05,0.006146536212671936,0.17182119960923897,0.7175786819714671
82,4.589376063403474e-05,0.005376764502623309,0.16682048453542297,0.7150821171413967
83,4.589376063403474e-05,0.004938084590204645,0.16181976946160684,0.7125855523113276
84,5.0582549018663686e-05,0.004255370038898639,0.15681905438779098,0.7100889874812573
85,5.0582549018663686e-05,0.0037385038806040964,0.15181833931397443,0.7075924226511869
86,2.9330028667037743e-05,0.003173352964814702,0.1468176242401583,0.7050958578211161
87,2.9330028667037743e-05,0.0027153291998464777,0.14181690916634226,0.7025992929910452
88,2.5571120677254708e-05,0.0027996059917233178,0.13681619409252616,0.7001027281609743
89,2.5571120677254708e-05,0.00246259235765738,0.13181547901871002,0.6976061633309041
90,1.4614136944403421e-05,0.0021050273835674246,0.1268147639448939,0.6951095985008352
91,1.4614136944403421e-05,0.0019583170399467558,0.12181404887107788,0.6926130336707643
92,8.56635116345592e-06,0.0016791497438329495,0.11681333379726185,0.690116468840694
93,8.56635116345592e-06,0.0014114376371203142,0.1118126187234456,0.6876199040106232
94,9.46588191267415e-06,0.0015080686882040408,0.10681190364962959,0.6851233391805531
95,9.46588191267415e-06,0.001286830193853068,0.10181118857581337,0.682626774350483
96,1.6432408786885572e-05,0.0011927399685016952,0.09681047350199706,0.6801302095204126
97,1.6432408786885572e-05,0.0010763474971616721,0.09180975842818095,0.6776336446903408
98,9.899240628808191e-06,0.0009072757873399877,0.08680904335436496,0.6751370798602719
99,9.899240628808191e-06,0.0007814702846098837,0.0839354553028037,0.6674506011254128
100,8.48448196391684e-06,0.0006963234110043291,0.08106186725124225,0.6597641223905526
101,8.48448196391684e-06,0.0005763973829985241,0.07818827919968104,0.6520776436556939
102,4.4009724110609684e-06,0.000568418004663767,0.07531469114811964,0.6443911649208357
103,4.4009724110609684e-06,0.0005123884585619354,0.0724411030965583,0.6367046861859762
104,3.733587644912933e-06,0.0004546526619699103,0.06956751504499709,0.6290182074511181
105,3.733587644912933e-06,0.000517068329731373,0.06669392699343571,0.6213317287162592
106,3.2798123942835483e-06,0.00046587709260628984,0.06382033894187447,0.6136452499814001
